metric,company_name,year,value,source
Newsweek+Environmental figures audited,Rosneft,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Rosneft,2014,21.20%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Rosneft,2014,$142.62 B,http://www.forbes.com/companies/rosneft/
Richard Mills+Annual Profits,Rosneft,2014,$12.8 B,http://www.forbes.com/companies/rosneft/
Richard Mills+Assets,Rosneft,2014,$229.4 B,http://www.forbes.com/companies/rosneft/
Richard Mills+Market Value,Rosneft,2014,$70 B,http://www.forbes.com/companies/rosneft/
Newsweek+Energy Productivity,Mitsubishi UFJ Financial,2014,59.60%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Mitsubishi UFJ Financial,2014,57.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Water Productivity,Mitsubishi UFJ Financial,2014,48.80%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Mitsubishi UFJ Financial,2014,32.80%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Mitsubishi UFJ Financial,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Mitsubishi UFJ Financial,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Mitsubishi UFJ Financial,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Mitsubishi UFJ Financial,2014,31.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
BSR+BSR Member,Mitsubishi UFJ Financial,2015,true,http://www.bsr.org/en/our-network/member-list
Richard Mills+Annual Sales,Mitsubishi UFJ Financial,2014,$48.62 B,http://www.forbes.com/companies/mitsubishi-ufj-financial/
Richard Mills+Annual Profits,Mitsubishi UFJ Financial,2014,$11.3 B,http://www.forbes.com/companies/mitsubishi-ufj-financial/
Richard Mills+Assets,Mitsubishi UFJ Financial,2014,"$2,458.9 B",http://www.forbes.com/companies/mitsubishi-ufj-financial/
Richard Mills+Market Value,Mitsubishi UFJ Financial,2014,$77.7 B,http://www.forbes.com/companies/mitsubishi-ufj-financial/
Richard Mills+Employees,Mitsubishi UFJ Financial,2014,"85,854",http://www.forbes.com/companies/mitsubishi-ufj-financial/
Newsweek+Energy Productivity,Eni,2014,36.60%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Eni,2014,49.50%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Water Productivity,Eni,2014,11.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Waste Productivity,Eni,2014,38.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Eni,2014,14.60%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Eni,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Eni,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Eni,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Eni,2014,43.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
BSR+BSR Member,Eni,2015,true,http://www.bsr.org/en/our-network/member-list
Richard Mills+Annual Sales,Eni,2014,$152.71 B,http://www.forbes.com/companies/eni/
Richard Mills+Annual Profits,Eni,2014,$6.9 B,http://www.forbes.com/companies/eni/
Richard Mills+Assets,Eni,2014,$186.6 B,http://www.forbes.com/companies/eni/
Richard Mills+Market Value,Eni,2014,$90.9 B,http://www.forbes.com/companies/eni/
Richard Mills+Employees,Eni,2014,"75,206",http://www.forbes.com/companies/eni/
PETA+Vegan Company,American International Group,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,American International Group,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
Newsweek+Newsweek Reputation Score,American International Group,2014,64.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,American International Group,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,American International Group,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,American International Group,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,American International Group,2014,18.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,American International Group,2014,$68.15 B,http://www.forbes.com/companies/american-international-group/
Richard Mills+Annual Profits,American International Group,2014,$9.1 B,http://www.forbes.com/companies/american-international-group/
Richard Mills+Assets,American International Group,2014,$540.7 B,http://www.forbes.com/companies/american-international-group/
Richard Mills+Market Value,American International Group,2014,$73.2 B,http://www.forbes.com/companies/american-international-group/
Richard Mills+Employees,American International Group,2014,"64,000",http://www.forbes.com/companies/american-international-group/
Good Company Index+Good Company Grade,American International Group,2014,"F,",http://www.goodcompanyindex.com/wp/wp-content/themes/hulk/company_summary.php?yr=2014&amp;c=q
Good Company Index+Good Employer Score,American International Group,2014,-1,http://www.goodcompanyindex.com/wp/wp-content/themes/hulk/company_summary.php?yr=2014&amp;c=q
Good Company Index+Good Steward Score,American International Group,2014,-3,http://www.goodcompanyindex.com/wp/wp-content/themes/hulk/company_summary.php?yr=2014&amp;c=q
Good Company Index+Good Company Grade,American International Group,2012,D+,http://www.goodcompanyindex.com/wp/wp-content/themes/hulk/company_summary.php?yr=2012&amp;c=q
Good Company Index+Good Employer Score,American International Group,2012,0,http://www.goodcompanyindex.com/wp/wp-content/themes/hulk/company_summary.php?yr=2012&amp;c=q
Good Company Index+Good Steward Score,American International Group,2012,-2,http://www.goodcompanyindex.com/wp/wp-content/themes/hulk/company_summary.php?yr=2012&amp;c=q
Newsweek+Energy Productivity,Itaú Unibanco Holding,2014,59.60%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Itaú Unibanco Holding,2014,90.60%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Water Productivity,Itaú Unibanco Holding,2014,49.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Waste Productivity,Itaú Unibanco Holding,2014,56.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Itaú Unibanco Holding,2014,62.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Itaú Unibanco Holding,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Itaú Unibanco Holding,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Itaú Unibanco Holding,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Itaú Unibanco Holding,2014,70.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Itaú Unibanco Holding,2014,$67.16 B,http://www.forbes.com/companies/itau-unibanco-holding/
Richard Mills+Annual Profits,Itaú Unibanco Holding,2014,$7.6 B,http://www.forbes.com/companies/itau-unibanco-holding/
Richard Mills+Assets,Itaú Unibanco Holding,2014,$435.4 B,http://www.forbes.com/companies/itau-unibanco-holding/
Richard Mills+Market Value,Itaú Unibanco Holding,2014,$74.9 B,http://www.forbes.com/companies/itau-unibanco-holding/
Richard Mills+Employees,Itaú Unibanco Holding,2014,"95,696",http://www.forbes.com/companies/itau-unibanco-holding/
Newsweek+Energy Productivity,Commonwealth Bank,2014,93.70%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Commonwealth Bank,2014,75.00%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Water Productivity,Commonwealth Bank,2014,73.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Commonwealth Bank,2014,17.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Commonwealth Bank,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Commonwealth Bank,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Commonwealth Bank,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Commonwealth Bank,2014,59.70%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Commonwealth Bank,2014,$41.48 B,http://www.forbes.com/companies/commonwealth-bank/
Richard Mills+Annual Profits,Commonwealth Bank,2014,$7.9 B,http://www.forbes.com/companies/commonwealth-bank/
Richard Mills+Assets,Commonwealth Bank,2014,$699.9 B,http://www.forbes.com/companies/commonwealth-bank/
Richard Mills+Market Value,Commonwealth Bank,2014,$114.5 B,http://www.forbes.com/companies/commonwealth-bank/
Richard Mills+Employees,Commonwealth Bank,2014,"44,969",http://www.forbes.com/companies/commonwealth-bank/
Richard Mills+Annual Sales,EDF,2014,$100.36 B,http://www.forbes.com/companies/edf/
Richard Mills+Annual Profits,EDF,2014,$4.5 B,http://www.forbes.com/companies/edf/
Richard Mills+Assets,EDF,2014,$353.9 B,http://www.forbes.com/companies/edf/
Richard Mills+Market Value,EDF,2014,$75.8 B,http://www.forbes.com/companies/edf/
Richard Mills+Employees,EDF,2014,"154,941",http://www.forbes.com/companies/edf/
Newsweek+Energy Productivity,Siemens,2014,70.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Siemens,2014,62.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Water Productivity,Siemens,2014,71.60%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Waste Productivity,Siemens,2014,64.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Siemens,2014,4.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Siemens,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Siemens,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Siemens,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Siemens,2014,61.10%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Siemens,2014,$99.65 B,http://www.forbes.com/companies/siemens/
Richard Mills+Annual Profits,Siemens,2014,$6 B,http://www.forbes.com/companies/siemens/
Richard Mills+Assets,Siemens,2014,$140.1 B,http://www.forbes.com/companies/siemens/
Richard Mills+Market Value,Siemens,2014,$114.2 B,http://www.forbes.com/companies/siemens/
Richard Mills+Employees,Siemens,2014,"362,000",http://www.forbes.com/companies/siemens/
Newsweek+Energy Productivity,Royal Bank of Canada,2014,34.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Royal Bank of Canada,2014,62.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Water Productivity,Royal Bank of Canada,2014,31.60%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Waste Productivity,Royal Bank of Canada,2014,57.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Royal Bank of Canada,2014,64.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Royal Bank of Canada,2014,Yes,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Royal Bank of Canada,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Royal Bank of Canada,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Royal Bank of Canada,2014,50.90%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Royal Bank of Canada,2014,$37.82 B,http://www.forbes.com/companies/royal-bank-of-canada/
Richard Mills+Annual Profits,Royal Bank of Canada,2014,$8 B,http://www.forbes.com/companies/royal-bank-of-canada/
Richard Mills+Assets,Royal Bank of Canada,2014,$811.4 B,http://www.forbes.com/companies/royal-bank-of-canada/
Richard Mills+Market Value,Royal Bank of Canada,2014,$95.7 B,http://www.forbes.com/companies/royal-bank-of-canada/
Richard Mills+Employees,Royal Bank of Canada,2014,"74,247",http://www.forbes.com/companies/royal-bank-of-canada/
Newsweek+Energy Productivity,Sumitomo Mitsui Financial,2014,68.70%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Greenhouse Gas Productivity,Sumitomo Mitsui Financial,2014,59.20%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Reputation Score,Sumitomo Mitsui Financial,2014,35.40%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Sumitomo Mitsui Financial,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Sumitomo Mitsui Financial,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Sumitomo Mitsui Financial,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Sumitomo Mitsui Financial,2014,26.30%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Sumitomo Mitsui Financial,2014,$46.25 B,http://www.forbes.com/companies/sumitomo-mitsui-financial/
Richard Mills+Annual Profits,Sumitomo Mitsui Financial,2014,$9.7 B,http://www.forbes.com/companies/sumitomo-mitsui-financial/
Richard Mills+Assets,Sumitomo Mitsui Financial,2014,"$1,494.7 B",http://www.forbes.com/companies/sumitomo-mitsui-financial/
Richard Mills+Market Value,Sumitomo Mitsui Financial,2014,$58.6 B,http://www.forbes.com/companies/sumitomo-mitsui-financial/
Richard Mills+Employees,Sumitomo Mitsui Financial,2014,"64,635",http://www.forbes.com/companies/sumitomo-mitsui-financial/
Newsweek+Newsweek Reputation Score,Comcast,2014,32.80%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Pay Link,Comcast,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Sustainability Board Committee,Comcast,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Environmental figures audited,Comcast,2014,No,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Newsweek+Newsweek Green Score,Comcast,2014,6.60%,http://www.newsweek.com//green/worlds-greenest-companies-2014/
Richard Mills+Annual Sales,Comcast,2014,$64.66 B,http://www.forbes.com/companies/comcast/
Richard Mills+Annual Profits,Comcast,2014,$6.8 B,http://www.forbes.com/companies/comcast/
Richard Mills+Assets,Comcast,2014,$158.8 B,http://www.forbes.com/companies/comcast/
Richard Mills+Market Value,Comcast,2014,$130 B,http://www.forbes.com/companies/comcast/
Richard Mills+Employees,Comcast,2014,"136,000",http://www.forbes.com/companies/comcast/
Good Company Index+Good Company Grade,Comcast,2014,"F,",http://www.goodcompanyindex.com/wp/wp-content/themes/hulk/company_summary.php?yr=2014&amp;c=q
Good Company Index+Good Employer Score,Comcast,2014,0,http://www.goodcompanyindex.com/wp/wp-content/themes/hulk/company_summary.php?yr=2014&amp;c=q
