snippet_company,source_url,company_from_source_url,remark
Deutsche Post,https://www.unglobalcompact.org/COPs/advanced/16473,Deutsche Post DHL,
Deutsche Post,https://www.unglobalcompact.org/COPs/advanced/28201,Deutsche Post DHL,
Deutsche Post,https://www.unglobalcompact.org/COPs/advanced/89501,Deutsche Post DHL,
DGB Financial Group,https://www.unglobalcompact.org/COPs/active/18258,DGB Financial Group,
DGB Financial Group,https://www.unglobalcompact.org/COPs/active/13222,DGB Financial Group,
DGB Financial Group,https://www.unglobalcompact.org/COPs/active/98461,DGB Financial Group,
DGB Financial Group,https://www.unglobalcompact.org/COPs/active/32331,DGB Financial Group,
Diageo,https://www.unglobalcompact.org/COPs/advanced/101021,Diageo Plc,
Diageo,https://www.unglobalcompact.org/COPs/advanced/15152,Diageo Plc,
Diageo,https://www.unglobalcompact.org/COPs/advanced/18423,Diageo Plc,
Diageo,https://www.unglobalcompact.org/COPs/advanced/33501,Diageo Plc,
Dongbu Insurance,https://www.unglobalcompact.org/COPs/active/17826,Dongbu Insurance,
Dongbu Insurance,https://www.unglobalcompact.org/COPs/active/110811,Dongbu Insurance,
Doosan Heavy Industries,https://www.unglobalcompact.org/COPs/active/110581,Doosan Heavy Industries & Construction,
Doosan Heavy Industries,https://www.unglobalcompact.org/COPs/active/57091,Doosan Heavy Industries & Construction,
Dow Chemical,https://www.unglobalcompact.org/COPs/advanced/12379,The Dow Chemical Company,
Dow Chemical,https://www.unglobalcompact.org/COPs/advanced/17141,The Dow Chemical Company,
Dow Chemical,https://www.unglobalcompact.org/COPs/advanced/23248,The Dow Chemical Company,
Dow Chemical,https://www.unglobalcompact.org/COPs/advanced/85561,The Dow Chemical Company,
Dun & Bradstreet,https://www.unglobalcompact.org/COPs/active/60101,IMPRIMATUR,1
Dun & Bradstreet,https://www.unglobalcompact.org/COPs/learner/147041,IMPRIMATUR,1
Dun & Bradstreet,https://www.unglobalcompact.org/COPs/learner/20926,IMPRIMATUR,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/19051,"Westminster Shanghai Metals and Plastics Co., Ltd",1
E-L Financial,https://www.unglobalcompact.org/COPs/active/17108,PT Rajawali Corpora,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/104331,PT. Pindo Deli Pulp And Paper Mills,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/13711,De la Costa S.A. DE C.V.,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/146961,PT Rajawali Corpora,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/147891,COMPAÃ‘ÃA ENERGÃ‰TICA DE OCCIDENTE S.A.S. ESP,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/18989,De la Costa S.A. DE C.V.,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/113401,De la Costa S.A. DE C.V.,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/116971,"Westminster Shanghai Metals and Plastics Co., Ltd",1
E-L Financial,https://www.unglobalcompact.org/COPs/active/104331,PT. Pindo Deli Pulp And Paper Mills,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/136761,Cia Azucarera Los Balcanes S.A.,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/95771,PT. Pangansari Utama,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/76111,PT Rajawali Corpora,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/68281,Cia Azucarera Los Balcanes S.A.,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/60021,Silk Aplicaciones S.L.,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/52981,PT. Pindo Deli Pulp And Paper Mills,1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/11678,PT Rajawali Corpora,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/50291,"Westminster Shanghai Metals and Plastics Co., Ltd",1
E-L Financial,https://www.unglobalcompact.org/COPs/active/22425,PT Rajawali Corpora,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/38701,De la Costa S.A. DE C.V.,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/29721,PT. Pangansari Utama,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/22661,COMPAÃ‘ÃA ENERGÃ‰TICA DE OCCIDENTE S.A.S. ESP,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/21497,Cia Azucarera Los Balcanes S.A.,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/20990,Silk Aplicaciones S.L.,1
E-L Financial,https://www.unglobalcompact.org/COPs/active/20231,PT. Pindo Deli Pulp And Paper Mills,1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/11575,"Bloomberg, L.P.",1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/125541,Silk Aplicaciones S.L.,1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/14737,PT. Pindo Deli Pulp And Paper Mills,1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/153081,"Bloomberg, L.P.",1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/15703,Cia Azucarera Los Balcanes S.A.,1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/16427,"Bloomberg, L.P.",1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/16922,PT Rajawali Corpora,1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/27581,"Bloomberg, L.P.",1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/31181,"Shanxi Jinshang Asset Management Co., Ltd.",1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/81661,"Bloomberg, L.P.",1
E-L Financial,https://www.unglobalcompact.org/COPs/learner/97611,"Shanxi Jinshang Asset Management Co., Ltd.",1
eBay,https://www.unglobalcompact.org/COPs/active/17011,eBay Inc.,
eBay,https://www.unglobalcompact.org/COPs/active/82971,eBay Inc.,
Ecobank Transnational Incorporated,https://www.unglobalcompact.org/COPs/active/149361,Ecobank Transnational Incorporated,
Ecobank Transnational Incorporated,https://www.unglobalcompact.org/COPs/active/20738,Ecobank Transnational Incorporated,
Ecobank Transnational Incorporated,https://www.unglobalcompact.org/COPs/active/70421,Ecobank Transnational Incorporated,
Ecolab,https://www.unglobalcompact.org/COPs/active/86481,Ecolab Inc.,
Ecolab,https://www.unglobalcompact.org/COPs/active/23377,Ecolab Inc.,
EDF,https://www.unglobalcompact.org/COPs/active/11940,EDF,
EDF,https://www.unglobalcompact.org/COPs/advanced/17972,EDF,
EDF,https://www.unglobalcompact.org/COPs/advanced/29741,EDF,
EDF,https://www.unglobalcompact.org/COPs/advanced/96131,EDF,
EDP-Energias de Portugal,https://www.unglobalcompact.org/COPs/active/16958,EDP - Energias de Portugal S.A.,
EDP-Energias de Portugal,https://www.unglobalcompact.org/COPs/active/11723,EDP - Energias de Portugal S.A.,
EDP-Energias de Portugal,https://www.unglobalcompact.org/COPs/active/79961,EDP - Energias de Portugal S.A.,
EDP-Energias de Portugal,https://www.unglobalcompact.org/COPs/active/22635,EDP - Energias de Portugal S.A.,
EI du Pont de Nemours,https://www.unglobalcompact.org/COPs/active/115641,DuPont,
EI du Pont de Nemours,https://www.unglobalcompact.org/COPs/active/48321,DuPont,
EI du Pont de Nemours,https://www.unglobalcompact.org/COPs/active/19812,DuPont,
EI du Pont de Nemours,https://www.unglobalcompact.org/COPs/learner/13207,DuPont,
Electrolux Group,https://www.unglobalcompact.org/COPs/advanced/12906,AB Electrolux,
Electrolux Group,https://www.unglobalcompact.org/COPs/advanced/145551,AB Electrolux,
Electrolux Group,https://www.unglobalcompact.org/COPs/advanced/16624,AB Electrolux,
Electrolux Group,https://www.unglobalcompact.org/COPs/advanced/22584,AB Electrolux,
Electrolux Group,https://www.unglobalcompact.org/COPs/advanced/77271,AB Electrolux,
Empresa de Energia de Bogota,https://www.unglobalcompact.org/COPs/active/12456,Empresa de Energia de Bogota,
Empresa de Energia de Bogota,https://www.unglobalcompact.org/COPs/advanced/17250,Empresa de Energia de Bogota,
Empresa de Energia de Bogota,https://www.unglobalcompact.org/COPs/advanced/22880,Empresa de Energia de Bogota,
Empresa de Energia de Bogota,https://www.unglobalcompact.org/COPs/advanced/74921,Empresa de Energia de Bogota,
Enbridge,https://www.unglobalcompact.org/COPs/active/13826,Enbridge Inc.,
Enbridge,https://www.unglobalcompact.org/COPs/active/18957,Enbridge Inc.,
Enbridge,https://www.unglobalcompact.org/COPs/learner/18956,Enbridge Inc.,
Enbridge,https://www.unglobalcompact.org/COPs/learner/55011,Enbridge Inc.,
EnBW-Energie Baden,https://www.unglobalcompact.org/COPs/active/20271,EnBW Energie Baden-Wurttemberg AG,
EnBW-Energie Baden,https://www.unglobalcompact.org/COPs/learner/125131,EnBW Energie Baden-Wurttemberg AG,
EnBW-Energie Baden,https://www.unglobalcompact.org/COPs/learner/14687,EnBW Energie Baden-Wurttemberg AG,
EnBW-Energie Baden,https://www.unglobalcompact.org/COPs/learner/55381,EnBW Energie Baden-Wurttemberg AG,
Eni,https://www.unglobalcompact.org/COPs/advanced/105691,ENI,
Eni,https://www.unglobalcompact.org/COPs/advanced/12808,ENI,
Eni,https://www.unglobalcompact.org/COPs/advanced/14644,ENI,
Eni,https://www.unglobalcompact.org/COPs/advanced/18928,ENI,
Eni,https://www.unglobalcompact.org/COPs/advanced/40321,ENI,
Ericsson,https://www.unglobalcompact.org/COPs/active/16295,LM Ericsson,
Ericsson,https://www.unglobalcompact.org/COPs/active/11342,LM Ericsson,
Ericsson,https://www.unglobalcompact.org/COPs/learner/14219,Ericsson (Subsidiary with 100% Foreign Investment),
Ericsson,https://www.unglobalcompact.org/COPs/advanced/145341,LM Ericsson,
Ericsson,https://www.unglobalcompact.org/COPs/advanced/22232,LM Ericsson,
Ericsson,https://www.unglobalcompact.org/COPs/advanced/74691,LM Ericsson,
Essar Energy,https://www.unglobalcompact.org/COPs/active/109041,Essar Energy Plc,
Essar Energy,https://www.unglobalcompact.org/COPs/active/26301,Essar Energy Plc,
Essilor International,https://www.unglobalcompact.org/COPs/active/16702,Essilor International,
Essilor International,https://www.unglobalcompact.org/COPs/active/147021,Essilor International,
Essilor International,https://www.unglobalcompact.org/COPs/active/12068,Essilor International,
Essilor International,https://www.unglobalcompact.org/COPs/active/76891,Essilor International,
Essilor International,https://www.unglobalcompact.org/COPs/active/22670,Essilor International,
FBN Holdings,https://www.unglobalcompact.org/COPs/active/142241,First Bank of Nigeria Limited,
FBN Holdings,https://www.unglobalcompact.org/COPs/active/71291,First Bank of Nigeria Limited,
Femsa,https://www.unglobalcompact.org/COPs/active/15794,Fomento Economico Mexicano S.A. de C.V. - FEMSA,
Femsa,https://www.unglobalcompact.org/COPs/active/11668,Fomento Economico Mexicano S.A. de C.V. - FEMSA,
Femsa,https://www.unglobalcompact.org/COPs/active/134991,Fomento Economico Mexicano S.A. de C.V. - FEMSA,
Femsa,https://www.unglobalcompact.org/COPs/active/65171,Fomento Economico Mexicano S.A. de C.V. - FEMSA,
Femsa,https://www.unglobalcompact.org/COPs/active/21570,Fomento Economico Mexicano S.A. de C.V. - FEMSA,
FirstRand,https://www.unglobalcompact.org/COPs/active/11138,FirstRand,
FirstRand,https://www.unglobalcompact.org/COPs/active/22083,FirstRand,
FirstRand,https://www.unglobalcompact.org/COPs/active/21150,FirstRand,
FirstRand,https://www.unglobalcompact.org/COPs/learner/127601,FirstRand,
FirstRand,https://www.unglobalcompact.org/COPs/learner/54681,FirstRand,
Fluor,https://www.unglobalcompact.org/COPs/active/17988,Fluor Corporation,
Fluor,https://www.unglobalcompact.org/COPs/active/10945,Fluor Corporation,
Fluor,https://www.unglobalcompact.org/COPs/active/96151,Fluor Corporation,
Fluor,https://www.unglobalcompact.org/COPs/active/26631,Fluor Corporation,
Fortescue Metals Group,https://www.unglobalcompact.org/COPs/active/108071,Fortescue Metals Group,
GAIL India,https://www.unglobalcompact.org/COPs/active/16506,GAIL (India) Limited,
GAIL India,https://www.unglobalcompact.org/COPs/active/146971,GAIL (India) Limited,
GAIL India,https://www.unglobalcompact.org/COPs/active/76021,GAIL (India) Limited,
GAIL India,https://www.unglobalcompact.org/COPs/active/22404,GAIL (India) Limited,
Garanti Bank,https://www.unglobalcompact.org/COPs/active/146341,Turkiye Garanti Bankasi A.S.,
Garanti Bank,https://www.unglobalcompact.org/COPs/active/75421,Turkiye Garanti Bankasi A.S.,
Garanti Bank,https://www.unglobalcompact.org/COPs/active/22306,Turkiye Garanti Bankasi A.S.,
Gas Natural Fenosa,https://www.unglobalcompact.org/COPs/active/14034,Gas Natural Fenosa,
Gas Natural Fenosa,https://www.unglobalcompact.org/COPs/advanced/102701,Gas Natural Fenosa,
Gas Natural Fenosa,https://www.unglobalcompact.org/COPs/advanced/18649,Gas Natural Fenosa,
Gas Natural Fenosa,https://www.unglobalcompact.org/COPs/advanced/35451,Gas Natural Fenosa,
GDF SUEZ,https://www.unglobalcompact.org/COPs/advanced/12314,Engie,
GDF SUEZ,https://www.unglobalcompact.org/COPs/advanced/17127,Engie,
GDF SUEZ,https://www.unglobalcompact.org/COPs/advanced/23152,Engie,
GDF SUEZ,https://www.unglobalcompact.org/COPs/advanced/84541,Engie,
General Electric,https://www.unglobalcompact.org/COPs/active/14390,General Electric Company,
General Electric,https://www.unglobalcompact.org/COPs/active/90411,General Electric Company,
General Electric,https://www.unglobalcompact.org/COPs/advanced/22416,General Electric Company,
GFNorte,https://www.unglobalcompact.org/COPs/active/18826,Grupo Financiero Banorte S.A.B. de C.V.,
GFNorte,https://www.unglobalcompact.org/COPs/advanced/102901,Grupo Financiero Banorte S.A.B. de C.V.,
GFNorte,https://www.unglobalcompact.org/COPs/advanced/37491,Grupo Financiero Banorte S.A.B. de C.V.,
GIA (Gemological Institute of America),https://www.unglobalcompact.org/COPs/active/89361,Gemological Institute of America (GIA),
GIA (Gemological Institute of America),https://www.unglobalcompact.org/COPs/active/25981,Gemological Institute of America (GIA),
Goldcorp,https://www.unglobalcompact.org/COPs/active/13062,Goldcorp,
Goldcorp,https://www.unglobalcompact.org/COPs/active/47271,Goldcorp,
Goldcorp,https://www.unglobalcompact.org/COPs/active/98231,Goldcorp,
Goldcorp,https://www.unglobalcompact.org/COPs/active/19779,Goldcorp,
GPT Group,https://www.unglobalcompact.org/COPs/active/76531,The GPT Group,
GPT Group,https://www.unglobalcompact.org/COPs/active/22217,The GPT Group,
Grupo ACS,https://www.unglobalcompact.org/COPs/active/18787,Grupo ACS,
Grupo ACS,https://www.unglobalcompact.org/COPs/active/14035,Grupo ACS,
Grupo ACS,https://www.unglobalcompact.org/COPs/active/112901,Grupo ACS,
Grupo ACS,https://www.unglobalcompact.org/COPs/active/38631,Grupo ACS,
Grupo Argos,https://www.unglobalcompact.org/COPs/active/16168,Cementos Argos S.A.,
Grupo Argos,https://www.unglobalcompact.org/COPs/active/15849,Cementos Argos S.A.,
Grupo Argos,https://www.unglobalcompact.org/COPs/active/11306,Cementos Argos S.A.,
Grupo Argos,https://www.unglobalcompact.org/COPs/advanced/145951,Cementos Argos S.A.,
Grupo Argos,https://www.unglobalcompact.org/COPs/advanced/22389,Cementos Argos S.A.,
Grupo Argos,https://www.unglobalcompact.org/COPs/advanced/75501,Cementos Argos S.A.,
GS Engineering,https://www.unglobalcompact.org/COPs/active/15961,GS Engineering & Construction,
GS Engineering,https://www.unglobalcompact.org/COPs/active/11376,GS Engineering & Construction,
GS Engineering,https://www.unglobalcompact.org/COPs/active/86641,GS Engineering & Construction,
GS Engineering,https://www.unglobalcompact.org/COPs/active/23440,GS Engineering & Construction,
Hankook Tire,https://www.unglobalcompact.org/COPs/learner/104071,Hankook Tire,
Hankook Tire,https://www.unglobalcompact.org/COPs/active/37241,Hankook Tire,
HCL Technologies,https://www.unglobalcompact.org/COPs/active/122041,HCL Technologies Ltd.,
HCL Technologies,https://www.unglobalcompact.org/COPs/active/61201,HCL Technologies Ltd.,
HCL Technologies,https://www.unglobalcompact.org/COPs/active/21027,HCL Technologies Ltd.,
HCL Technologies,https://www.unglobalcompact.org/COPs/advanced/15470,HCL Technologies Ltd.,
Hellenic Petroleum,https://www.unglobalcompact.org/COPs/active/17588,Hellenic Petroleum S.A.,
Hellenic Petroleum,https://www.unglobalcompact.org/COPs/active/12678,Hellenic Petroleum S.A.,
Hellenic Petroleum,https://www.unglobalcompact.org/COPs/advanced/25361,Hellenic Petroleum S.A.,
Hellenic Petroleum,https://www.unglobalcompact.org/COPs/advanced/90301,Hellenic Petroleum S.A.,
Hellenic Telecom,https://www.unglobalcompact.org/COPs/active/17120,OTE S.A. - Hellenic Telecommunciations Organization S.A.,
Hellenic Telecom,https://www.unglobalcompact.org/COPs/active/12524,OTE S.A. - Hellenic Telecommunciations Organization S.A.,
Hellenic Telecom,https://www.unglobalcompact.org/COPs/active/84831,OTE S.A. - Hellenic Telecommunciations Organization S.A.,
Hellenic Telecom,https://www.unglobalcompact.org/COPs/active/23165,OTE S.A. - Hellenic Telecommunciations Organization S.A.,
Hess,https://www.unglobalcompact.org/COPs/active/17151,Hess Corporation,
Hess,https://www.unglobalcompact.org/COPs/active/12389,Hess Corporation,
Hess,https://www.unglobalcompact.org/COPs/active/90941,Hess Corporation,
Hess,https://www.unglobalcompact.org/COPs/active/23151,Hess Corporation,
Hilton Worldwide Holdings,https://www.unglobalcompact.org/COPs/active/142221,Hilton Worldwide,
Hilton Worldwide Holdings,https://www.unglobalcompact.org/COPs/active/89071,Hilton Worldwide,
Hilton Worldwide Holdings,https://www.unglobalcompact.org/COPs/learner/142211,Hilton Worldwide,
Hindustan Petroleum,https://www.unglobalcompact.org/COPs/active/141141,Hindustan Petroleum Corp. Ltd.,
Hindustan Petroleum,https://www.unglobalcompact.org/COPs/active/12921,Hindustan Petroleum Corp. Ltd.,
Hindustan Petroleum,https://www.unglobalcompact.org/COPs/learner/21301,Hindustan Petroleum Corp. Ltd.,
Hindustan Petroleum,https://www.unglobalcompact.org/COPs/active/70311,Hindustan Petroleum Corp. Ltd.,
Hindustan Petroleum,https://www.unglobalcompact.org/COPs/active/21302,Hindustan Petroleum Corp. Ltd.,
Huntsman,https://www.unglobalcompact.org/COPs/active/18597,Huntsman Corporation,
Huntsman,https://www.unglobalcompact.org/COPs/active/101351,Huntsman Corporation,
Huntsman,https://www.unglobalcompact.org/COPs/active/101351,Huntsman Corporation,
Huntsman,https://www.unglobalcompact.org/COPs/active/35261,Huntsman Corporation,
Hyundai Hysco,https://www.unglobalcompact.org/COPs/active/18075,Hyundai Hysco,
Hyundai Hysco,https://www.unglobalcompact.org/COPs/active/128711,Hyundai Hysco,
Hyundai Hysco,https://www.unglobalcompact.org/COPs/active/60471,Hyundai Hysco,
Hyundai Motor Company,https://www.unglobalcompact.org/COPs/active/18712,Hyundai Motor Company,
Hyundai Motor Company,https://www.unglobalcompact.org/COPs/active/105821,Hyundai Motor Company,
Hyundai Motor Company,https://www.unglobalcompact.org/COPs/active/105821,Hyundai Motor Company,
Hyundai Motor Company,https://www.unglobalcompact.org/COPs/active/13574,Hyundai Motor Company,
Hyundai Motor Company,https://www.unglobalcompact.org/COPs/active/37671,Hyundai Motor Company,
Hyundai Steel,https://www.unglobalcompact.org/COPs/active/17754,Hyundai Steel Company,
Hyundai Steel,https://www.unglobalcompact.org/COPs/active/12710,Hyundai Steel Company,
Hyundai Steel,https://www.unglobalcompact.org/COPs/active/92781,Hyundai Steel Company,
Hyundai Steel,https://www.unglobalcompact.org/COPs/active/27291,Hyundai Steel Company,
IKEA,https://www.unglobalcompact.org/COPs/active/15377,IKEA Group,
IKEA,https://www.unglobalcompact.org/COPs/active/11142,IKEA Group,
IKEA,https://www.unglobalcompact.org/COPs/active/129471,IKEA Group,
IKEA,https://www.unglobalcompact.org/COPs/active/60701,IKEA Group,
IKEA,https://www.unglobalcompact.org/COPs/active/21154,IKEA Group,
Indian Oil,https://www.unglobalcompact.org/COPs/active/16191,Indian Oil Corporation Limited,
Indian Oil,https://www.unglobalcompact.org/COPs/active/11490,Indian Oil Corporation Limited,
Indian Oil,https://www.unglobalcompact.org/COPs/active/71401,Indian Oil Corporation Limited,
Indian Oil,https://www.unglobalcompact.org/COPs/active/21772,Indian Oil Corporation Limited,
Indian Oil,https://www.unglobalcompact.org/COPs/advanced/21774,Indian Oil Corporation Limited,
Inditex,https://www.unglobalcompact.org/COPs/active/13589,"Inditex, Industrias de Diseno Textil, S.A.",
Inditex,https://www.unglobalcompact.org/COPs/advanced/100111,"Inditex, Industrias de Diseno Textil, S.A.",
Inditex,https://www.unglobalcompact.org/COPs/advanced/18614,"Inditex, Industrias de Diseno Textil, S.A.",
Inditex,https://www.unglobalcompact.org/COPs/advanced/35221,"Inditex, Industrias de Diseno Textil, S.A.",
Industrial Bank of Korea,https://www.unglobalcompact.org/COPs/active/126371,Industrial Bank of Korea,
Industrial Bank of Korea,https://www.unglobalcompact.org/COPs/active/13131,Industrial Bank of Korea,
Industrial Bank of Korea,https://www.unglobalcompact.org/COPs/active/58631,Industrial Bank of Korea,
Industrial Bank of Korea,https://www.unglobalcompact.org/COPs/active/20922,Industrial Bank of Korea,
Infineon Technologies,https://www.unglobalcompact.org/COPs/active/15555,Infineon Technologies AG,
Infineon Technologies,https://www.unglobalcompact.org/COPs/active/11207,Infineon Technologies AG,
Infineon Technologies,https://www.unglobalcompact.org/COPs/active/128181,Infineon Technologies AG,
Infineon Technologies,https://www.unglobalcompact.org/COPs/active/60511,Infineon Technologies AG,
Infineon Technologies,https://www.unglobalcompact.org/COPs/active/21219,Infineon Technologies AG,
Intesa Sanpaolo,https://www.unglobalcompact.org/COPs/advanced/12469,Intesa Sanpaolo,
Intesa Sanpaolo,https://www.unglobalcompact.org/COPs/advanced/149701,Intesa Sanpaolo,
Intesa Sanpaolo,https://www.unglobalcompact.org/COPs/advanced/17126,Intesa Sanpaolo,
Intesa Sanpaolo,https://www.unglobalcompact.org/COPs/advanced/23077,Intesa Sanpaolo,
Intesa Sanpaolo,https://www.unglobalcompact.org/COPs/advanced/80871,Intesa Sanpaolo,
Investor,https://www.unglobalcompact.org/COPs/active/138671,Investor AB,3
Israel Discount Bank,https://www.unglobalcompact.org/COPs/active/102441,Israel Discount Bank Ltd.,
Israel Discount Bank,https://www.unglobalcompact.org/COPs/active/15601,Israel Discount Bank Ltd.,
Israel Discount Bank,https://www.unglobalcompact.org/COPs/active/102441,Israel Discount Bank Ltd.,
Israel Discount Bank,https://www.unglobalcompact.org/COPs/active/21421,Israel Discount Bank Ltd.,
Israel Discount Bank,https://www.unglobalcompact.org/COPs/active/21380,Israel Discount Bank Ltd.,
ISS,https://www.unglobalcompact.org/COPs/active/15400,ISS A/S,
ISS,https://www.unglobalcompact.org/COPs/active/10902,ISS A/S,
