metric,company_name,year,value,source
"2020WoB+Women on Board","PPG Industries","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Charles Schwab","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","DISH Network","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Omnicom Group","2015","23","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Cardinal Health","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Xcel Energy","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","ConAgra Foods","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","FirstEnergy","2015","14","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Murphy Oil","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Liberty Global","2015","8","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Parker-Hannifin","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Liberty Media","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Kohl's","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Priceline.com","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Yum! Brands, Inc.","2015","23","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","DTE Energy","2015","23","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Devon Energy","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","TRW Automotive Holdings","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Noble Energy","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Dover","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Genuine Parts","2015","15","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Ross Stores","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","WW Grainger","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","MGM Resorts","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","St Jude Medical","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Wynn Resorts","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","T Rowe Price","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","CMS Energy","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Zimmer Holdings","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Dollar Tree","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Sears Holdings","2015","14","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Ingram Micro","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","JM Smucker","2015","31","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Clorox","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","CONSOL Energy","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Popular","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Torchmark","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Roper Industries","2015","0","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Cimarex Energy","2015","0","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Foot Locker Inc.","2015","30","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Crown Holdings","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Nabors Industries","2015","0","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","SL Green Realty","2015","0","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","WABCO Holdings","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","PBF Energy","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Reliance Steel","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Pinnacle West","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","BOK Financial","2015","5","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Realogy Holdings","2015","38","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Murphy USA","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","CVR Energy","2015","0","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","AGL Resources","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","GameStop Corp.","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Cabot Oil & Gas","2015","0","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Sealed Air","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Dean Foods","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Signet Jewelers","2015","40","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","CST Brands","2015","30","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Joy Global","2015","0","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","Konica Minolta Inc.","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","Synovus Financial","2015","14","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Thrivent Financial","2015","23","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","PVH","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Progressive","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Sanofi","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Tyson Foods","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","VF","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Levi Strauss & Co.","2015","45","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Freescale Semiconductor, Inc.","2015","8","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Unum Group","2015","23","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","DR Horton","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Lorillard","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","B Never Too Busy to Be Beautiful","2015","25","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","Fujitsu Ltd.","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","LKQ","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Alcoa Inc.","2015","33","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Huntsman","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Celanese","2015","33","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Tesoro Corporation","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Boeing","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","International Paper","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Hess","2015","14","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","Acer Inc.","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"Green Electronics Council+EPEAT Participant","Dell Inc.","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"Green Electronics Council+EPEAT Participant","Lenovo Group Ltd.","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","NVIDIA","2015","10","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","Panasonic Corporation","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","Ball","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Schlumberger","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Hasbro, Inc.","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Novation, LLC","2015","0","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Nu Skin International","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Michelle Lazar International","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Adobe Systems","2015","15","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","CVS Health","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Actavis","2015","21","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Pacific Gas and Electric Company","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","HCP","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","EMC","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","CSX","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Ingersoll-Rand","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Procter & Gamble Co.","2015","45","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Praxair","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","FedEx","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","AbbVie","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Chubb","2015","21","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Ventas","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Textron","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Vornado Realty","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Becton, Dickinson","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Stryker","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","KeyCorp","2015","38","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Apache","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","CBS","2015","14","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","M&T Bank","2015","14","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","LinkedIn","2015","14","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Mylan","2015","31","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Danaher","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","EQT","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Coach","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Moody's","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","CME Group","2015","4","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","CIT Group","2015","31","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Blackstone Group","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","BB&T","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Nucor","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","BorgWarner","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Enterprise Products Partners","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Twitter","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","ITC","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","AGCO","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","City National","2015","0","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","XL Group","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Ferro Cosmetics","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Freeport-McMoRan Copper","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","H. B. Fuller","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Hartford Financial Services","2015","36","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Kennametal Inc.","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","E-L Financial","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","OGE Energy","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Oshkosh","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Premier, Inc","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Public Service Enterprise","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Rite Aid","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Rock-Tenn","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","SAIC Motor","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","SLM","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Tech Data","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","UGI","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","WR Berkley","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Walgreen","2015","23","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Amazon.com, Inc.","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","General Electric","2015","29","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Bank of New York Mellon","2015","15","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","HCA Holdings","2015","15","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Starwood Hotels","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Thermo Fisher Scientific","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Dun & Bradstreet","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Hormel Foods","2015","29","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Macy's","2015","45","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Abercrombie & Fitch","2015","33","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","AT&T Inc.","2015","29","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Texas Instruments","2015","36","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","LyondellBasell Industries","2015","27","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","Seiko Epson","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","Noblis, Inc.","2015","43","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Wal-Mart Stores, Inc.","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Altria Group","2015","18","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","Hewlett-Packard (HP)","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","Hewlett-Packard (HP)","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","American International Group","2015","14","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Principal Financial Group","2015","36","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Credit Suisse Group","2015","15","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","UnitedHealth Group","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Honeywell International","2015","25","http://www.2020wob.com/company-directory"
