metric,company_name,year,value,source
"Newsweek+Energy Productivity","BG Group","2015","4.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","BG Group","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","PTT PCL","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","PTT PCL","2015","4.50","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","PTT PCL","2015","12.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","PTT PCL","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","PTT PCL","2015","9.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","PTT PCL","2015","58.80","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","PTT PCL","2015","12.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","OMV Group","2012","57.6","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"BSR+BSR Member","Alpine Soapworks","2015","true","http://www.bsr.org/en/our-network/member-list"
"EPA+Green Power Usage","H&M","2015","171,632,065","http://www.epa.gov/greenpower/partners/partners/hm.htm"
"EPA+Green Power %","H&M","2015","100","http://www.epa.gov/greenpower/partners/partners/hm.htm"
"Newsweek+Newsweek Green Score","H&M","2012","62.1","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"EPA+Green Power Usage","Frontier Natural Products Co-op","2015","4,736,098","http://www.epa.gov/greenpower/partners/partners/frontiernaturalproductscoop.htm"
"EPA+Green Power %","Frontier Natural Products Co-op","2015","100","http://www.epa.gov/greenpower/partners/partners/frontiernaturalproductscoop.htm"
"EPA+Green Power Usage","Earth Friendly Products","2015","1,495,915","http://www.epa.gov/greenpower/partners/partners/earthfriendlyproducts.htm"
"EPA+Green Power %","Earth Friendly Products","2015","120","http://www.epa.gov/greenpower/partners/partners/earthfriendlyproducts.htm"
"EPA+Green Power Usage","Naava, Inc.","2015","315,376","http://www.epa.gov/greenpower/partners/partners/congressionalvillageassociatesllc.htm"
"EPA+Green Power %","Naava, Inc.","2015","100","http://www.epa.gov/greenpower/partners/partners/congressionalvillageassociatesllc.htm"
"EPA+Green Power Usage","Michelle Lazár International","2015","54,138","http://www.epa.gov/greenpower/partners/partners/benmollliquors.htm"
"EPA+Green Power %","Michelle Lazár International","2015","100","http://www.epa.gov/greenpower/partners/partners/benmollliquors.htm"
"Newsweek+Environmental figures audited","Adobe Systems","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Adobe Systems","2015","13.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Adobe Systems","2015","9.10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Adobe Systems","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Adobe Systems","2015","11.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Adobe Systems","2015","82.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Adobe Systems","2015","9.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Adobe Systems","2012","69.8","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","CVS Health","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","CVS Health","2015","13.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","CVS Health","2015","13.90","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","CVS Health","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","CVS Health","2015","12.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","CVS Health","2015","73.50","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","CVS Health","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Actavis","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Actavis","2015","9.90","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Actavis","2015","5.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Actavis","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Actavis","2015","10.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Actavis","2015","65.90","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Actavis","2015","6.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Pacific Gas and Electric Company","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Pacific Gas and Electric Company","2015","8.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Pacific Gas and Electric Company","2015","10.50","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Pacific Gas and Electric Company","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Pacific Gas and Electric Company","2015","2.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Pacific Gas and Electric Company","2015","63.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Pacific Gas and Electric Company","2015","10.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Pacific Gas and Electric Company","2012","52.2","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Waste Productivity","HCP","2015","8.50","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","HCP","2015","62.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","HCP","2015","8.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","HCP","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","HCP","2015","4.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","HCP","2015","5.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","HCP","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","EMC","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","EMC","2015","6.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","EMC","2015","6.70","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","EMC","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","EMC","2015","9.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","EMC","2015","55.80","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","EMC","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","EMC","2012","73.6","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","CSX","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","CSX","2015","5.80","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","CSX","2015","6.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","CSX","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","CSX","2015","4.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","CSX","2015","54.70","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","CSX","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","CSX","2012","52.9","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Ingersoll-Rand","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Ingersoll-Rand","2015","8.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Ingersoll-Rand","2015","4.10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Ingersoll-Rand","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Ingersoll-Rand","2015","5.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Ingersoll-Rand","2015","54.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Ingersoll-Rand","2015","3.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Ingersoll-Rand","2012","61.3","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Waste Productivity","Procter & Gamble Co.","2015","10.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Procter & Gamble Co.","2015","53.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Procter & Gamble Co.","2015","4.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Procter & Gamble Co.","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Procter & Gamble Co.","2015","7.10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Procter & Gamble Co.","2015","4.10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Procter & Gamble Co.","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Praxair","2015","10.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Praxair","2015","50.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Praxair","2015","7.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Praxair","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Praxair","2015","2.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Praxair","2015","4.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Praxair","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Praxair","2012","58.2","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","FedEx","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","FedEx","2015","0.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","FedEx","2015","3.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","FedEx","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","FedEx","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","FedEx","2015","44.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","FedEx","2015","7.50","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","FedEx","2012","60","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","AbbVie","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","AbbVie","2015","4.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","AbbVie","2015","3.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","AbbVie","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","AbbVie","2015","1.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","AbbVie","2015","41.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","AbbVie","2015","3.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Chubb","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Chubb","2015","40.90","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Chubb","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Chubb","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Chubb","2015","9.90","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Chubb","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Chubb","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Chubb","2012","56.3","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Ventas","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Ventas","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Ventas","2015","5.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Ventas","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Ventas","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Ventas","2015","40.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Ventas","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Textron","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Textron","2015","2.10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Textron","2015","1.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Textron","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Textron","2015","2.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Textron","2015","39.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Textron","2015","10.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Textron","2012","56.1","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Vornado Realty","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Vornado Realty","2015","3.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Vornado Realty","2015","2.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Vornado Realty","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Vornado Realty","2015","4.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Vornado Realty","2015","38.10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Vornado Realty","2015","9.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Vornado Realty","2012","63.1","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Waste Productivity","Becton, Dickinson","2015","1.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Becton, Dickinson","2015","38.10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Becton, Dickinson","2015","2.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Becton, Dickinson","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Becton, Dickinson","2015","3.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Becton, Dickinson","2015","1.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Becton, Dickinson","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Becton, Dickinson","2012","69.6","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Stryker","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Stryker","2015","9.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Stryker","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Stryker","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Stryker","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Stryker","2015","34.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Stryker","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Stryker","2012","52.1","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Waste Productivity","KeyCorp","2015","0.50","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","KeyCorp","2015","34.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","KeyCorp","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","KeyCorp","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","KeyCorp","2015","2.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","KeyCorp","2015","1.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","KeyCorp","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","KeyCorp","2012","41.6","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Waste Productivity","Apache","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Apache","2015","30.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Apache","2015","1.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Apache","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Apache","2015","4.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Apache","2015","8.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Apache","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Apache","2012","45","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Waste Productivity","Seagate Technology","2015","1.50","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Seagate Technology","2015","27.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Seagate Technology","2015","0.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Seagate Technology","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Seagate Technology","2015","2.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Seagate Technology","2015","2.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Seagate Technology","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Seagate Technology","2012","65.1","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","CBS","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","CBS","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","CBS","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","CBS","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","CBS","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","CBS","2015","26.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","CBS","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","CBS","2012","58.9","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Waste Productivity","M&T Bank","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","M&T Bank","2015","24.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","M&T Bank","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","M&T Bank","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","M&T Bank","2015","1.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","M&T Bank","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","M&T Bank","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","M&T Bank","2012","39.7","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Catamaran","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Catamaran","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Catamaran","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Catamaran","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Catamaran","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Catamaran","2015","19.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Catamaran","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","LinkedIn","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","LinkedIn","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","LinkedIn","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","LinkedIn","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","LinkedIn","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","LinkedIn","2015","18.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","LinkedIn","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","Mylan","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Mylan","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Mylan","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Mylan","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Mylan","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Mylan","2015","14.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Mylan","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Mylan","2012","45.2","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Danaher","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Danaher","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Danaher","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
