metric,company_name,year,value,source
"UN Global Compact+CSR Reporting Level","Astellas Pharma","2014","Active","https://www.unglobalcompact.org/COPs/active/105451"
"Sebastian Jekutsch+CSR Report Available","Astellas Pharma","2013","Yes","https://www.unglobalcompact.org/system/attachments/40741/original/AstellasAR2013.pdf?1382061785"
"UN Global Compact+CSR Reporting Level","Astellas Pharma","2013","Active","https://www.unglobalcompact.org/COPs/active/38851"
"Sebastian Jekutsch+CSR Report Available","Barrick Gold","2011","Yes","https://www.unglobalcompact.org/system/attachments/19685/original/Reporte_de_Responsabilidad_Barrick_Peru_2011.pdf?1356625875"
"UN Global Compact+CSR Reporting Level","Barrick Gold","2011","Active","https://www.unglobalcompact.org/COPs/active/20244"
"Sebastian Jekutsch+CSR Report Available","Barrick Gold","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/167121/original/GRI_Content_Index_2014.pdf?1434027041"
"UN Global Compact+CSR Reporting Level","Barrick Gold","2014","Active","https://www.unglobalcompact.org/COPs/active/152661"
"Sebastian Jekutsch+CSR Report Available","Barrick Gold","2013","Yes","https://www.unglobalcompact.org/system/attachments/87751/original/http---barrickresponsibility_com-gri-index-.pdf?1402523584"
"UN Global Compact+CSR Reporting Level","Barrick Gold","2013","Active","https://www.unglobalcompact.org/COPs/active/81191"
"Sebastian Jekutsch+CSR Report Available","Barrick Gold","2012","Yes","https://www.unglobalcompact.org/system/attachments/22643/original/CSR_Index_-_FINAL.pdf?1371139675"
"UN Global Compact+CSR Reporting Level","Barrick Gold","2012","Active","https://www.unglobalcompact.org/COPs/active/22903"
"Sebastian Jekutsch+CSR Report Available","Barrick Gold","2009","Yes","https://www.unglobalcompact.org/system/attachments/13873/original/Reporte_Peru_2009.pdf?1327417733"
"UN Global Compact+CSR Reporting Level","Barrick Gold","2009","Learner","https://www.unglobalcompact.org/COPs/learner/14970"
"Sebastian Jekutsch+CSR Report Available","Barrick Gold","2010","Yes","https://www.unglobalcompact.org/system/attachments/13874/original/Reporte_Peru_2010.pdf?1327417970"
"UN Global Compact+CSR Reporting Level","Barrick Gold","2010","Learner","https://www.unglobalcompact.org/COPs/learner/14971"
"Sebastian Jekutsch+CSR Report Available","BNP Paribas","2010","Yes","https://www.unglobalcompact.org/system/attachments/12886/original/BNP_RSE_GB.pdf?1321349092"
"UN Global Compact+CSR Reporting Level","BNP Paribas","2010","Advanced","https://www.unglobalcompact.org/COPs/advanced/14072"
"Sebastian Jekutsch+CSR Report Available","BNP Paribas","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/18353/original/CSR_Report.pdf?1351707424"", ""https://www.unglobalcompact.org/system/attachments/18354/original/VersionSign_e_Eng.PDF?1351707424""]"
"UN Global Compact+CSR Reporting Level","BNP Paribas","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/19033"
"Sebastian Jekutsch+CSR Report Available","BNP Paribas","2012","Yes","https://www.unglobalcompact.org/system/attachments/23259/original/2012_CSR_Report_UK.pdf?1373476554"
"UN Global Compact+CSR Reporting Level","BNP Paribas","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/23402"
"Sebastian Jekutsch+CSR Report Available","BNP Paribas","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/94841/original/2013_Registration_Document_chapter_7.pdf?1404922153"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/94851/original/2014_global_compact_communication_on_progress_-_advanced.32370.pdf?1404922153"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/94861/original/reference_table_for_main_subjects.32374.pdf?1404922153"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/94871/original/Panel_of_peers_verification.PDF?1404922153"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/94881/original/Groupe_Global_policy_corruption_-_summary_VEng_200911.pdf?1404922153""]"
"UN Global Compact+CSR Reporting Level","BNP Paribas","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/87211"
"Sebastian Jekutsch+CSR Report Available","Deutsche Post","2010","Yes","https://www.unglobalcompact.org/system/attachments/10402/original/Deutsche_Post_DHL___UNGC_COP_CR_Report_2010.pdf?1305884622"
"UN Global Compact+CSR Reporting Level","Deutsche Post","2010","Active","https://www.unglobalcompact.org/COPs/active/11801"
"Sebastian Jekutsch+CSR Report Available","Deutsche Post","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/15480/original/Deutsche_Post_DHL_UNGC_COP_Advanced_2011.pdf?1337453460"", ""https://www.unglobalcompact.org/system/attachments/15481/original/Deutsche_Post_DHL_UNGC_COP_Advanced_2011_DE.pdf?1337453460""]"
"UN Global Compact+CSR Reporting Level","Deutsche Post","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/16473"
"Sebastian Jekutsch+CSR Report Available","Deutsche Post","2012","Yes","https://www.unglobalcompact.org/system/attachments/28761/original/DPDHL_corporate-responsibility-report-2012.pdf?1376587844"
"UN Global Compact+CSR Reporting Level","Deutsche Post","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/28201"
"Sebastian Jekutsch+CSR Report Available","Deutsche Post","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/97431/original/dpdhl-corporate-responsibility-report-2013.pdf?1405950168"
"UN Global Compact+CSR Reporting Level","Deutsche Post","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/89501"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","Dow Chemical","2013","7.60","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","Dow Chemical","2013","3","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","Dow Chemical","2013","4,363,312","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","Dow Chemical","2013","6.05","http://www.peri.umass.edu/toxicair_current/"
"Sebastian Jekutsch+CSR Report Available","Dow Chemical","2010","Yes","https://www.unglobalcompact.org/system/attachments/11041/original/Dow_COP_GRI_report_2010.pdf?1309533845"
"UN Global Compact+CSR Reporting Level","Dow Chemical","2010","Advanced","https://www.unglobalcompact.org/COPs/advanced/12379"
"Sebastian Jekutsch+CSR Report Available","Dow Chemical","2011","Yes","https://www.unglobalcompact.org/system/attachments/16220/original/23489-Sustainability_Report-interactive-final.pdf?1341001632"
"UN Global Compact+CSR Reporting Level","Dow Chemical","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/17141"
"Sebastian Jekutsch+CSR Report Available","Dow Chemical","2012","Yes","https://www.unglobalcompact.org/system/attachments/23085/original/35865-2012_Sustainability_Report-webfinal.pdf?1372796177"
"UN Global Compact+CSR Reporting Level","Dow Chemical","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/23248"
"Sebastian Jekutsch+CSR Report Available","Dow Chemical","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/92871/original/GRI_2013_Sustainability_Report.pdf?1404310113"
"UN Global Compact+CSR Reporting Level","Dow Chemical","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/85561"
"Sebastian Jekutsch+CSR Report Available","Newmont Mining","2010","Yes","https://www.unglobalcompact.org/system/attachments/10058/original/Newmont_Mining_Company_-_Beyond_The_Mine_Sustainability_Report.pdf?1303921122"
"UN Global Compact+CSR Reporting Level","Newmont Mining","2010","Active","https://www.unglobalcompact.org/COPs/active/11481"
"Sebastian Jekutsch+CSR Report Available","Newmont Mining","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/151821/original/newmont-beyond-the-mine-sustainability-report-2014.pdf?1428600594"
"UN Global Compact+CSR Reporting Level","Newmont Mining","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/139421"
"Sebastian Jekutsch+CSR Report Available","Newmont Mining","2012","Yes","https://www.unglobalcompact.org/system/attachments/21666/original/Report_Summary_BTM_2012.pdf?1367276611"
"UN Global Compact+CSR Reporting Level","Newmont Mining","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/22042"
"Sebastian Jekutsch+CSR Report Available","Newmont Mining","2013","Yes","https://www.unglobalcompact.org/system/attachments/76061/original/BTM-2013-full.pdf?1397842024"
"UN Global Compact+CSR Reporting Level","Newmont Mining","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/70711"
"Sebastian Jekutsch+CSR Report Available","Qualcomm","2015","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/158841/original/Qualcomm_Communication_on_Progress_May_2015.pdf?1431099021"
"UN Global Compact+CSR Reporting Level","Qualcomm","2015","Active","https://www.unglobalcompact.org/COPs/active/145431"
"Sebastian Jekutsch+CSR Report Available","Qualcomm","2014","Yes","https://www.unglobalcompact.org/system/attachments/80731/original/Qualcomm_COP-May_2014.pdf?1399913689"
"UN Global Compact+CSR Reporting Level","Qualcomm","2014","Active","https://www.unglobalcompact.org/COPs/active/75011"
"United States Environmental Protection Agency+Green Power Usage","State Street","2015","211,020,000","http://www.epa.gov/greenpower/partners/partners/statestreetcorporation.htm"
"United States Environmental Protection Agency+Green Power %","State Street","2015","109%","http://www.epa.gov/greenpower/partners/partners/statestreetcorporation.htm"
"Sebastian Jekutsch+CSR Report Available","Teck Resources","2010","Yes","https://www.unglobalcompact.org/system/attachments/12874/original/2010_Full_Sustainability_Report.pdf?1321314675"
"UN Global Compact+CSR Reporting Level","Teck Resources","2010","Active","https://www.unglobalcompact.org/COPs/active/14060"
"Sebastian Jekutsch+CSR Report Available","Teck Resources","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2015/149501/original/Teck_2013_SustainabilityReport.pdf?1427750018"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/149511/original/teck_2013_sustainabilityspanish.pdf?1427750018""]"
"UN Global Compact+CSR Reporting Level","Teck Resources","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/137211"
"Sebastian Jekutsch+CSR Report Available","Teck Resources","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/20432/original/Teck_2011_Sustainability_Report_-_Aug_14_2012.pdf?1360869514"", ""https://www.unglobalcompact.org/system/attachments/20433/original/Teck_Resources_UNGC_COP_Final.pdf?1360869514""]"
"UN Global Compact+CSR Reporting Level","Teck Resources","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/20918"
"Sebastian Jekutsch+CSR Report Available","Teck Resources","2012","Yes","https://www.unglobalcompact.org/system/attachments/81281/original/Teck_2012_Sustainability_Report_-_SPANISH.pdf?1400103456"
"UN Global Compact+CSR Reporting Level","Teck Resources","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/75511"
"Sebastian Jekutsch+CSR Report Available","Ajinomoto","2011","Yes","https://www.unglobalcompact.org/system/attachments/13264/original/ajinomoto_csr11.pdf?1323251579"
"UN Global Compact+CSR Reporting Level","Ajinomoto","2011","Active","https://www.unglobalcompact.org/COPs/active/14415"
"Sebastian Jekutsch+CSR Report Available","Ajinomoto","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/144191/original/ajinomoto_csr14e_1_.pdf?1425620890"
"UN Global Compact+CSR Reporting Level","Ajinomoto","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/132231"
"Sebastian Jekutsch+CSR Report Available","Ajinomoto","2013","Yes","https://www.unglobalcompact.org/system/attachments/21171/original/ajinomoto_csr12e.pdf?1364974453"
"UN Global Compact+CSR Reporting Level","Ajinomoto","2013","Active","https://www.unglobalcompact.org/COPs/active/21613"
"Sebastian Jekutsch+CSR Report Available","Daiichi Sankyo","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/131841/original/ds_value2014_Eng_10_.pdf?1419492091"
"UN Global Compact+CSR Reporting Level","Daiichi Sankyo","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/120401"
"Sebastian Jekutsch+CSR Report Available","Daiichi Sankyo","2012","Yes","https://www.unglobalcompact.org/system/attachments/20556/original/CSR_Report_2012.pdf?1361767721"
"UN Global Compact+CSR Reporting Level","Daiichi Sankyo","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/21028"
"Sebastian Jekutsch+CSR Report Available","Daiichi Sankyo","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/56491/original/ds_value2013_eng_11_1_.pdf?1388034180"", ""https://www.unglobalcompact.org/system/attachments/56501/original/ds_value2013_Eng_1_.pdf?1388034180""]"
"UN Global Compact+CSR Reporting Level","Daiichi Sankyo","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/52721"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","Exxon Mobil","2013","0.81","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","Exxon Mobil","2013","4","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","Exxon Mobil","2013","3,213,993","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","Exxon Mobil","2013","9.82","http://www.peri.umass.edu/toxicair_current/"
"Sebastian Jekutsch+CSR Report Available","Johnson & Johnson","2014","Yes","https://www.unglobalcompact.org/system/attachments/89681/original/2013-JNJ-Citizenship-Sustainability-Report-FINAL061914.pdf?1403266150"
"UN Global Compact+CSR Reporting Level","Johnson & Johnson","2014","Active","https://www.unglobalcompact.org/COPs/active/82821"
"Sebastian Jekutsch+CSR Report Available","BHP Billiton","2012","Yes","https://www.unglobalcompact.org/system/attachments/17666/original/BHPBillitonSustainabilityReport2012.pdf?1348622520"
"UN Global Compact+CSR Reporting Level","BHP Billiton","2012","Active","https://www.unglobalcompact.org/COPs/active/18409"
"Sebastian Jekutsch+CSR Report Available","BHP Billiton","2011","Yes","https://www.unglobalcompact.org/system/attachments/13171/original/BHPBillitonSustainabilityReport2011.pdf?1322629965"
"UN Global Compact+CSR Reporting Level","BHP Billiton","2011","Active","https://www.unglobalcompact.org/COPs/active/14333"
"Sebastian Jekutsch+CSR Report Available","BHP Billiton","2010","Yes","[""https://www.unglobalcompact.org/system/attachments/9328/original/bhpBillitonSustainabilityReport2010.pdf?1297990747"", ""https://www.unglobalcompact.org/system/attachments/9329/original/sustainabilitySupplementaryInformation2010.pdf?1297990747""]"
"UN Global Compact+CSR Reporting Level","BHP Billiton","2010","Active","https://www.unglobalcompact.org/COPs/active/10799"
"Sebastian Jekutsch+CSR Report Available","BHP Billiton","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/110341/original/BHPBillitonSustainabilityReport2014.pdf?1411711521"
"UN Global Compact+CSR Reporting Level","BHP Billiton","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/101701"
"Sebastian Jekutsch+CSR Report Available","BHP Billiton","2013","Yes","https://www.unglobalcompact.org/system/attachments/35711/original/BHPBillitonSustainabilityReport2013.pdf?1380158586"
"UN Global Compact+CSR Reporting Level","BHP Billiton","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/34241"
"Sebastian Jekutsch+CSR Report Available","Statoil","2010","Yes","https://www.unglobalcompact.org/system/attachments/9750/original/InBrief2010.pdf?1301490230"
"UN Global Compact+CSR Reporting Level","Statoil","2010","Advanced","https://www.unglobalcompact.org/COPs/advanced/11175"
"Sebastian Jekutsch+CSR Report Available","Statoil","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/148951/original/Sustainability_report_2014_download_centre.pdf?1427477796"
"UN Global Compact+CSR Reporting Level","Statoil","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/136741"
"Sebastian Jekutsch+CSR Report Available","Statoil","2011","Yes","https://www.unglobalcompact.org/system/attachments/14715/original/UNGC_index.pdf?1333020241"
"UN Global Compact+CSR Reporting Level","Statoil","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/15756"
"Sebastian Jekutsch+CSR Report Available","Statoil","2012","Yes","https://www.unglobalcompact.org/system/attachments/21170/original/Statoil_2012_Annual_Reporting_Compendium_pdf.pdf?1364973934"
"UN Global Compact+CSR Reporting Level","Statoil","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/21612"
"Sebastian Jekutsch+CSR Report Available","Statoil","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/72871/original/AnnualReportingCompendium2013.pdf?1396522994"", ""https://www.unglobalcompact.org/system/attachments/72881/original/GRI_Index_2013.pdf?1396522994""]"
"UN Global Compact+CSR Reporting Level","Statoil","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/67961"
"Sebastian Jekutsch+CSR Report Available","Banco Bradesco","2012","Yes","https://www.unglobalcompact.org/system/attachments/14460/original/RS_2011_final.pdf?1331558427"
"UN Global Compact+CSR Reporting Level","Banco Bradesco","2012","Active","https://www.unglobalcompact.org/COPs/active/15519"
"Sebastian Jekutsch+CSR Report Available","Banco Bradesco","2010","Yes","https://www.unglobalcompact.org/system/attachments/9547/original/RS_2010_portu_FINAL.pdf?1299846489"
"UN Global Compact+CSR Reporting Level","Banco Bradesco","2010","Active","https://www.unglobalcompact.org/COPs/active/10999"
"Sebastian Jekutsch+CSR Report Available","Banco Bradesco","2011","Yes","https://www.unglobalcompact.org/system/attachments/9548/original/RS_2010_portu_FINAL.pdf?1299847229"
"UN Global Compact+CSR Reporting Level","Banco Bradesco","2011","Active","https://www.unglobalcompact.org/COPs/active/11000"
"Sebastian Jekutsch+CSR Report Available","Banco Bradesco","2015","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/145471/original/BRADESCO_RS_2014_PT_20150311.pdf?1426197823"
"UN Global Compact+CSR Reporting Level","Banco Bradesco","2015","Advanced","https://www.unglobalcompact.org/COPs/advanced/133531"
"Sebastian Jekutsch+CSR Report Available","Banco Bradesco","2013","Yes","https://www.unglobalcompact.org/system/attachments/20819/original/RS_2012_portu_WEB.pdf?1363096966"
"UN Global Compact+CSR Reporting Level","Banco Bradesco","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/21288"
"Sebastian Jekutsch+CSR Report Available","Banco Bradesco","2014","Yes","https://www.unglobalcompact.org/system/attachments/68971/original/Bradesco_RA2013.pdf?1394638373"
"UN Global Compact+CSR Reporting Level","Banco Bradesco","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/64311"
"Sebastian Jekutsch+CSR Report Available","Jones Lang LaSalle Incorporated","2011","Yes","https://www.unglobalcompact.org/system/attachments/11388/original/UNGC_COP_Submission_2011.pdf?1311621392"
"UN Global Compact+CSR Reporting Level","Jones Lang LaSalle Incorporated","2011","Active","https://www.unglobalcompact.org/COPs/active/12669"
"Sebastian Jekutsch+CSR Report Available","Jones Lang LaSalle Incorporated","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/111561/original/JLL-2013-Sustainability-Report.pdf?1412180249"
"UN Global Compact+CSR Reporting Level","Jones Lang LaSalle Incorporated","2014","Active","https://www.unglobalcompact.org/COPs/active/102881"
"Sebastian Jekutsch+CSR Report Available","Jones Lang LaSalle Incorporated","2013","Yes","https://www.unglobalcompact.org/system/attachments/37031/original/Sustainability%20Report%20-%20Full.pdf?1380724568"
"UN Global Compact+CSR Reporting Level","Jones Lang LaSalle Incorporated","2013","Active","https://www.unglobalcompact.org/COPs/active/35381"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","Phillips 66","2013","0.04","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","Phillips 66","2013","11","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","Phillips 66","2013","1,387,682","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","Phillips 66","2013","4.80","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","Valero Energy","2013","0.04","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","Valero Energy","2013","46","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","Valero Energy","2013","434,878","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","Valero Energy","2013","2.96","http://www.peri.umass.edu/toxicair_current/"
"Sebastian Jekutsch+CSR Report Available","BT Group","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/15927/original/BT_UNGC_COP_2012.pdf?1339681851"", ""https://www.unglobalcompact.org/system/attachments/15928/original/2012_Better_Future_report.pdf?1339681851""]"
"UN Global Compact+CSR Reporting Level","BT Group","2012","Active","https://www.unglobalcompact.org/COPs/active/16884"
"Sebastian Jekutsch+CSR Report Available","BT Group","2015","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/164021/original/BT_Delivering_our_purpose_-_UNGC_index_on_page_18.pdf?1433172089"
"UN Global Compact+CSR Reporting Level","BT Group","2015","Active","https://www.unglobalcompact.org/COPs/active/150151"
"Sebastian Jekutsch+CSR Report Available","BT Group","2011","Yes","https://www.unglobalcompact.org/system/attachments/10772/original/UNGC_BT_COP_2011.pdf?1308134500"
"UN Global Compact+CSR Reporting Level","BT Group","2011","Learner","https://www.unglobalcompact.org/COPs/learner/12147"
"Sebastian Jekutsch+CSR Report Available","BT Group","2014","Yes","https://www.unglobalcompact.org/system/attachments/87221/original/BT_Better_Future_Report_2014_-_UNGC_COP.pdf?1402389039"
"UN Global Compact+CSR Reporting Level","BT Group","2014","Active","https://www.unglobalcompact.org/COPs/active/80691"
"Sebastian Jekutsch+CSR Report Available","BT Group","2013","Yes","https://www.unglobalcompact.org/system/attachments/22558/original/2013_Communication_on_Progress.pdf?1370861261"
"UN Global Compact+CSR Reporting Level","BT Group","2013","Active","https://www.unglobalcompact.org/COPs/active/22819"
"Sebastian Jekutsch+CSR Report Available","Seven & I Holdings","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/161191/original/CSR_Report2014_all.pdf?1432173893"
"UN Global Compact+CSR Reporting Level","Seven & I Holdings","2014","Active","https://www.unglobalcompact.org/COPs/active/147601"
"Sebastian Jekutsch+CSR Report Available","Seven & I Holdings","2013","Yes","https://www.unglobalcompact.org/system/attachments/85151/original/CSR_Report_2013.pdf?1401671469"
"UN Global Compact+CSR Reporting Level","Seven & I Holdings","2013","Active","https://www.unglobalcompact.org/COPs/active/78881"
"Sebastian Jekutsch+CSR Report Available","Seven & I Holdings","2012","Yes","https://www.unglobalcompact.org/system/attachments/22563/original/CSR_Report_2012_all.pdf?1370869089"
"UN Global Compact+CSR Reporting Level","Seven & I Holdings","2012","Active","https://www.unglobalcompact.org/COPs/active/22824"
"Sebastian Jekutsch+CSR Report Available","KBC Group","2011","Yes","https://www.unglobalcompact.org/system/attachments/15213/original/KBC_CSR_Report_2012.pdf?1336112517"
"UN Global Compact+CSR Reporting Level","KBC Group","2011","Active","https://www.unglobalcompact.org/COPs/active/16225"
"Sebastian Jekutsch+CSR Report Available","KBC Group","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/155161/original/Web-based_COP_2015.pdf?1429787296"
"UN Global Compact+CSR Reporting Level","KBC Group","2014","Active","https://www.unglobalcompact.org/COPs/active/142401"
"Sebastian Jekutsch+CSR Report Available","KBC Group","2010","Yes","https://www.unglobalcompact.org/system/attachments/9950/original/kbc-csr-2010-LR.pdf?1303136113"
"UN Global Compact+CSR Reporting Level","KBC Group","2010","Learner","https://www.unglobalcompact.org/COPs/learner/11386"
"Sebastian Jekutsch+CSR Report Available","KBC Group","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/21679/original/KBC_and_Social_Responsibility_in_2012_The_Report.pdf?1367314134"", ""https://www.unglobalcompact.org/system/attachments/21680/original/globalcompact_2013.pdf?1367314134""]"
"UN Global Compact+CSR Reporting Level","KBC Group","2012","Active","https://www.unglobalcompact.org/COPs/active/22054"
"Sebastian Jekutsch+CSR Report Available","KBC Group","2013","Yes","https://www.unglobalcompact.org/system/attachments/77151/original/cop2014.pdf?1398319780"
"UN Global Compact+CSR Reporting Level","KBC Group","2013","Learner","https://www.unglobalcompact.org/COPs/learner/71651"
"Sebastian Jekutsch+CSR Report Available","Sumitomo Corp","2011","Yes","https://www.unglobalcompact.org/system/attachments/9570/original/sumitomocorporation.pdf?1300182898"
"UN Global Compact+CSR Reporting Level","Sumitomo Corp","2011","Active","https://www.unglobalcompact.org/COPs/active/11023"
"Sebastian Jekutsch+CSR Report Available","Sumitomo Corp","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/142191/original/sumitomo_corporation.pdf?1424944750"
"UN Global Compact+CSR Reporting Level","Sumitomo Corp","2014","Active","https://www.unglobalcompact.org/COPs/active/130541"
"Sebastian Jekutsch+CSR Report Available","Sumitomo Corp","2013","Yes","https://www.unglobalcompact.org/system/attachments/20626/original/CSRreport.pdf?1362046517"
"UN Global Compact+CSR Reporting Level","Sumitomo Corp","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/21094"
"Sebastian Jekutsch+CSR Report Available","Sumitomo Corp","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/14483/original/report_on_responsability_sustainability.pdf?1331710337"", ""https://www.unglobalcompact.org/system/attachments/14484/original/report_on_responsability_sustainability_japanese_ver._.pdf?1331710337""]"
"UN Global Compact+CSR Reporting Level","Sumitomo Corp","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/15545"
"Sebastian Jekutsch+CSR Report Available","CNP Assurances","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/23021/original/Note_Fr_d_ric_Lavenir_juin_2013.pdf?1372670450"", ""https://www.unglobalcompact.org/system/attachments/23022/original/2012_CNP_Bilan_RSE__GB_.pdf?1372670450""]"
"UN Global Compact+CSR Reporting Level","CNP Assurances","2012","Active","https://www.unglobalcompact.org/COPs/active/23200"
"Sebastian Jekutsch+CSR Report Available","CNP Assurances","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/90051/original/bilan_RSE_2013.pdf?1403528520"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/90061/original/COP_2014.pdf?1403528520"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/90071/original/Tableau_2014_cop.doc?1403528520""]"
"UN Global Compact+CSR Reporting Level","CNP Assurances","2013","Active","https://www.unglobalcompact.org/COPs/active/83181"
"Sebastian Jekutsch+CSR Report Available","CNP Assurances","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/11271/original/Note_GB_8_juillet_2011.pdf?1310976907"", ""https://www.unglobalcompact.org/system/attachments/11272/original/CNP_RADD-2010_-UK.pdf?1310976907"", ""https://www.unglobalcompact.org/system/attachments/11273/original/CNP_Indicateurs-2010_web_UK.pdf?1310976907""]"
"UN Global Compact+CSR Reporting Level","CNP Assurances","2011","Learner","https://www.unglobalcompact.org/COPs/learner/12597"
"Sebastian Jekutsch+CSR Report Available","Woolworths","2010","Yes","https://www.unglobalcompact.org/system/attachments/9798/original/Woolworths_Corporate_Responsibility_Report_2010_-_FINAL.pdf?1301887610"
"UN Global Compact+CSR Reporting Level","Woolworths","2010","Active","https://www.unglobalcompact.org/COPs/active/11224"
"Sebastian Jekutsch+CSR Report Available","Woolworths","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2015/145751/original/Woolworths_Limited_Corporate_Responsibility_Report_2014.pdf?1426480843"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/145761/original/Woolworths_2014_GRI_Index_-_G4.pdf?1426480843""]"
"UN Global Compact+CSR Reporting Level","Woolworths","2014","Learner","https://www.unglobalcompact.org/COPs/learner/133831"
"Sebastian Jekutsch+CSR Report Available","Woolworths","2011","Yes","https://www.unglobalcompact.org/system/attachments/14804/original/UNGC_COP_2011_-_Woolworths_Limited.pdf?1333520636"
"UN Global Compact+CSR Reporting Level","Woolworths","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/15839"
