wikirate_id;wikirate_name;wikipedia_url
57842;Air France-KLM;http://en.wikipedia.org/wiki/Air_FranceKLM
57794;Hankyu Hanshin Holdings;http://en.wikipedia.org/wiki/Hankyu_Hanshin_Holdings
57790;Bidvest Group;http://en.wikipedia.org/wiki/Bidvest_Group
57782;Weichai Power;http://en.wikipedia.org/wiki/Weichai_Power_Co.,_Ltd.
57770;Banco Popolare;http://en.wikipedia.org/wiki/Banco_Popolare
57762;Bank of Yokohama;http://en.wikipedia.org/wiki/Bank_of_Yokohama
57758;Canadian Tire;http://en.wikipedia.org/wiki/Canadian_Tire
57754;Bank of Greece;http://en.wikipedia.org/wiki/National_Bank_of_Greece
57750;Bank of India;http://en.wikipedia.org/wiki/Bank_of_India_(Uganda)
57738;St Jude Medical;http://en.wikipedia.org/wiki/St._Jude_Medical
57730;SM Investments;http://en.wikipedia.org/wiki/SM_Investments_Corporation
57726;MGM Resorts;http://en.wikipedia.org/wiki/MGM_Resorts_International
57718;Johnson Matthey;http://en.wikipedia.org/wiki/Johnson_Matthey
57702;Haitong Securities;http://en.wikipedia.org/wiki/Haitong_Securities
57693;News Corp;http://en.wikipedia.org/wiki/News_Corp
57677;Sinopharm Group;http://en.wikipedia.org/wiki/Sinopharm
57665;Jiangxi Copper;http://en.wikipedia.org/wiki/Jiangxi_Copper
57649;Genuine Parts;http://en.wikipedia.org/wiki/Genuine_Parts_Company
57641;Kweichow Moutai;http://en.wikipedia.org/wiki/Kweichow_Moutai_Company
57613;Formosa Plastics;http://en.wikipedia.org/wiki/Formosa_Plastics_Group
57609;Hanwha Life Insurance;http://en.wikipedia.org/wiki/Hanwha_Life_Insurance
57581;HollyFrontier;http://en.wikipedia.org/wiki/HollyFrontier
57573;Bank of East Asia;http://en.wikipedia.org/wiki/Bank_of_East_Asia
57557;San Miguel;http://en.wikipedia.org/wiki/San_Miguel_Corporation
57553;Sinohydro Group;http://en.wikipedia.org/wiki/Sinohydro
57501;Citic Pacific;http://en.wikipedia.org/wiki/CITIC_Pacific
57497;Fosun International;http://en.wikipedia.org/wiki/Fosun
57469;Citic Securities;http://en.wikipedia.org/wiki/CITIC_Securities
57461;Samba Financial Group;http://en.wikipedia.org/wiki/Samba_Financial_Group
57457;National Bank of Kuwait;http://en.wikipedia.org/wiki/National_Bank_of_Kuwait
57449;Westfield Group;http://en.wikipedia.org/wiki/Westfield_Group
57437;Idemitsu Kosan;http://en.wikipedia.org/wiki/Idemitsu_Kosan
57433;Sekisui House;http://en.wikipedia.org/wiki/Sekisui_House
57429;New World Development;http://en.wikipedia.org/wiki/New_World_Development
57421;GD Power Development;http://en.wikipedia.org/wiki/GD_Power_Development_Company
57417;Erste Group Bank;http://en.wikipedia.org/wiki/Erste_Bank_Novi_Sad
57413;Henderson Land;http://en.wikipedia.org/wiki/Henderson_Land_Development
57409;Li & Fung;http://en.wikipedia.org/wiki/Li_&_Fung
57401;Ingersoll-Rand;http://en.wikipedia.org/wiki/Ingersoll_Rand
57376;Yara International;http://en.wikipedia.org/wiki/Yara_International
57368;Chunghwa Telecom;http://en.wikipedia.org/wiki/Chunghwa_Telecom
57364;Priceline.com;http://en.wikipedia.org/wiki/Priceline.com
57352;Liberty Media;http://en.wikipedia.org/wiki/Liberty_Media
57328;Daqin Railway;http://en.wikipedia.org/wiki/Daqin_Railway_Company_Limited
57308;PKO Bank Polski;http://en.wikipedia.org/wiki/Powszechna_Kasa_Oszcz?dno?ci_Bank_Polski
57284;FirstEnergy;http://en.wikipedia.org/wiki/FirstEnergy
57276;National Bank of Greece;http://en.wikipedia.org/wiki/National_Bank_of_Greece
57272;Swatch Group;http://en.wikipedia.org/wiki/Swatch
57268;Anhui Conch Cement;http://en.wikipedia.org/wiki/Anhui_Conch_Cement_Company
57264;George Weston;http://en.wikipedia.org/wiki/George_Weston_Limited
57247;Publicis Groupe;http://en.wikipedia.org/wiki/Publicis
57235;Sumitomo Electric;http://en.wikipedia.org/wiki/Sumitomo_Electric_Industries
57219;Al Rajhi Bank;http://en.wikipedia.org/wiki/Al-Rajhi_Bank
57211;Grupo Modelo;http://en.wikipedia.org/wiki/Grupo_Modelo
57179;Transocean;http://en.wikipedia.org/wiki/Transocean
57171;Daikin Industries;http://en.wikipedia.org/wiki/Daikin
57155;Swire Pacific;http://en.wikipedia.org/wiki/Swire_Group
57131;Omnicom Group;http://en.wikipedia.org/wiki/Omnicom_Group
57127;Cenovus Energy;http://en.wikipedia.org/wiki/Cenovus_Energy
57118;Toyota Tsusho;http://en.wikipedia.org/wiki/Toyota_Tsusho
57114;Norilsk Nickel;http://en.wikipedia.org/wiki/Norilsk_Nickel
57110;Poly Real Estate;http://en.wikipedia.org/wiki/Poly_Real_Estate
57106;T-Mobile USA, Inc.;http://en.wikipedia.org/wiki/T-Mobile
57102;H. B. Fuller;http://en.wikipedia.org/wiki/H.B._Fuller
57074;T&D Holdings;http://en.wikipedia.org/wiki/T&D_Holdings
57045;Daiwa Securities;http://en.wikipedia.org/wiki/Daiwa_Securities_Group
57041;Resona Holdings;http://en.wikipedia.org/wiki/Resona_Holdings
57033;JFE Holdings;http://en.wikipedia.org/wiki/JFE_Holdings
57017;Macquarie Group;http://en.wikipedia.org/wiki/Macquarie_Group
57009;Bank of Beijing;http://en.wikipedia.org/wiki/Bank_of_Beijing
57001;Mitsui Fudosan;http://en.wikipedia.org/wiki/Mitsui_Fudosan
56977;SunTrust Banks;http://en.wikipedia.org/wiki/SunTrust_Banks
56968;Lincoln National;http://en.wikipedia.org/wiki/Lincoln_National_Corporation
56908;Standard Life;http://en.wikipedia.org/wiki/Standard_Life
56904;EOG Resources;http://en.wikipedia.org/wiki/EOG_Resources
56868;DBS Group;http://en.wikipedia.org/wiki/DBS_Bank
56848;MS&AD Insurance;http://en.wikipedia.org/wiki/MS&AD_Insurance_Group
56836;Sumitomo Corp;http://en.wikipedia.org/wiki/Sumitomo_Metal_Industries
56824;Seven & I Holdings;http://en.wikipedia.org/wiki/Seven_&_I_Holdings_Co.
56808;Nomura Holdings;http://en.wikipedia.org/wiki/Nomura_Holdings
56795;Valero Energy;http://en.wikipedia.org/wiki/Valero_Energy
56783;China Telecom;http://en.wikipedia.org/wiki/China_Telecom
56767;Phillips 66;http://en.wikipedia.org/wiki/76_(gas_station)
56759;China Citic Bank;http://en.wikipedia.org/wiki/China_CITIC_Bank
56747;Petco Animal Supplies, Inc.;http://en.wikipedia.org/wiki/Petco
56649;Analog Devices;http://en.wikipedia.org/wiki/Analog_Devices
56641;Western Union;http://en.wikipedia.org/wiki/Western_Union
56635;TelefÐÑnica;http://en.wikipedia.org/wiki/CTL_Logistics
56605;McCormick & Co;http://en.wikipedia.org/wiki/McCormick_&_Company
56543;TPV Technology;http://en.wikipedia.org/wiki/TPV_Technology
56525;BOC Hong Kong Holdings;http://en.wikipedia.org/wiki/BOC_Hong_Kong_(Holdings)
56518;China Petroleum & Chemical;http://en.wikipedia.org/wiki/Sinopec
56502;Southern Co;http://en.wikipedia.org/wiki/Southern_Company
56453;Automatic Data;http://en.wikipedia.org/wiki/Automatic_Data_Processing
56388;Smiths Group;http://en.wikipedia.org/wiki/Smiths_Group
56384;SAIC Motor;http://en.wikipedia.org/wiki/SAIC_Motor
56303;HDFC;http://en.wikipedia.org/wiki/Housing_Development_Finance_Corporation
56298;Caterpillar;http://en.wikipedia.org/wiki/Caterpillar_Inc.
56287;Electrolux Group;http://en.wikipedia.org/wiki/Electrolux
56271;Mosaic;http://en.wikipedia.org/wiki/The_Mosaic_Company
56267;Stora Enso;http://en.wikipedia.org/wiki/Stora_Enso
56259;Portugal Telecom;http://en.wikipedia.org/wiki/Portugal_Telecom
56251;Nippon Yusen;http://en.wikipedia.org/wiki/Nippon_Yusen
56226;Unibail-Rodamco;http://en.wikipedia.org/wiki/Unibail-Rodamco
56174;Wisconsin Physicians Service Insurance Corporation;http://en.wikipedia.org/wiki/Wisconsin_Physicians_Service
56169;Weyerhaeuser;http://en.wikipedia.org/wiki/Weyerhaeuser
56117;NiSource;http://en.wikipedia.org/wiki/NiSource
56097;Ingredion;http://en.wikipedia.org/wiki/Ingredion
56085;Henry Schein;http://en.wikipedia.org/wiki/Henry_Schein
56062;Deere & Co;http://en.wikipedia.org/wiki/John_Deere
55652;Treat, Inc.;http://en.wikipedia.org/wiki/Treat_Records
55601;The Honest Company;http://en.wikipedia.org/wiki/The_Honest_Company
55445;Sunrider International;http://en.wikipedia.org/wiki/Sunrider
54761;Preserve Products;http://en.wikipedia.org/wiki/Preserve_(company)
54602;Pathmark Stores;http://en.wikipedia.org/wiki/Pathmark
54481;Seed to seed;http://en.wikipedia.org/wiki/Schlumberger_SEED
54127;Mountain Ocean, Ltd.;http://en.wikipedia.org/wiki/Dialog_Broadband_Networks
54028;Merry Hempsters;http://en.wikipedia.org/wiki/Merry_Hempsters
53464;Jackson Sage;http://en.wikipedia.org/wiki/Sage_Group
53444;J.R. Liggett, Ltd.;http://en.wikipedia.org/wiki/Dialog_Broadband_Networks
53020;Frais Luxury Products;http://en.wikipedia.org/wiki/Frais_Luxury_Products
52958;Ferro Cosmetics;http://en.wikipedia.org/wiki/Ferro_Corporation
52102;Bob's Red Mill;http://en.wikipedia.org/wiki/Bob's_Red_Mill
51735;Artemis Pet Food;http://en.wikipedia.org/wiki/Artemis_(pet_food)
51574;American Safety Razor;http://en.wikipedia.org/wiki/American_Safety_Razor_Company
51490;Alchimie Forever;http://en.wikipedia.org/wiki/Alchimie_Forever
51486;Hain Celestial;http://en.wikipedia.org/wiki/Hain_Celestial_Group
51467;Iyari Waneika, S.A. de C.V.;http://en.wikipedia.org/wiki/Grupo_Financiero_Banamex
51342;Kimpton Hotels;http://en.wikipedia.org/wiki/Kimpton_Hotels_&_Restaurants
51336;Robert Half International;http://en.wikipedia.org/wiki/Robert_Half_International
51330;The Aerospace Corporation;http://en.wikipedia.org/wiki/The_Aerospace_Corporation
51286;Schnitzer Steel Industries, Inc.;http://en.wikipedia.org/wiki/Schnitzer_Steel_Industries
51282;Parsons Corporation;http://en.wikipedia.org/wiki/Parsons_Corporation
51279;Northumbrian Water Group;http://en.wikipedia.org/wiki/Northumbrian_Water_Group
51254;Blue Shield of California;http://en.wikipedia.org/wiki/Blue_Shield_of_California
51251;Arthur J. Gallagher & Co.;http://en.wikipedia.org/wiki/Arthur_J._Gallagher_&_Co.
51184;Lowe's Cos;http://en.wikipedia.org/wiki/Lowe's
51174;Pakistan State Oil;http://en.wikipedia.org/wiki/Pakistan_State_Oil
51164;Admiral Group plc;http://en.wikipedia.org/wiki/Admiral_Group
51125;Range Resources;http://en.wikipedia.org/wiki/Range_Resources
51107;Jindal Steel & Power;http://en.wikipedia.org/wiki/Jindal_Steel_and_Power
51100;Total Access Communication;http://en.wikipedia.org/wiki/DTAC
51096;Towers Watson & Co.;http://en.wikipedia.org/wiki/Towers_Watson
51092;Sichuan Changhong Electric;http://en.wikipedia.org/wiki/Changhong
51081;Akamai Technologies;http://en.wikipedia.org/wiki/Akamai_Technologies
51058;Tongling Nonferrous Metals;http://en.wikipedia.org/wiki/Tongling_Nonferrous_Metals
51047;Frontier Communications;http://en.wikipedia.org/wiki/Frontier_Communications
51036;EMS-Chemie Holding;http://en.wikipedia.org/wiki/EMS_Language_Centre
51033;DSV;http://en.wikipedia.org/wiki/DSV_(company)
51013;Symetra Financial;http://en.wikipedia.org/wiki/Symetra
51005;Bank Danamon Indonesia;http://en.wikipedia.org/wiki/Bank_Danamon
51001;Ackermans & van Haaren;http://en.wikipedia.org/wiki/Ackermans_&_van_Haaren
50998;NSK;http://en.wikipedia.org/wiki/NSK_Ltd.
50994;Alliant Energy;http://en.wikipedia.org/wiki/Alliant_Energy
50968;Taiheiyo Cement;http://en.wikipedia.org/wiki/Taiheiyo_Cement
50957;Oriental Bank of Commerce;http://en.wikipedia.org/wiki/Oriental_Bank_of_Commerce
50938;Yuexiu Property Co.;http://en.wikipedia.org/wiki/Yuexiu_Property
50934;People's United Financial;http://en.wikipedia.org/wiki/People's_United_Financial
50930;Gungho Online Entertainment;http://en.wikipedia.org/wiki/GungHo_Online_Entertainment
50926;Concho Resources;http://en.wikipedia.org/wiki/Concho_Resources
50922;Denbury Resources;http://en.wikipedia.org/wiki/Denbury_Resources
50918;Whiting Petroleum;http://en.wikipedia.org/wiki/Whiting_Petroleum_Corporation
50904;Peabody Energy;http://en.wikipedia.org/wiki/Peabody_Energy
50900;Banque Centrale Populaire;http://en.wikipedia.org/wiki/Banque_Populaire_du_Maroc
50885;Guangdong Investment;http://en.wikipedia.org/wiki/Guangdong_Investment
50881;DGB Financial Group;http://en.wikipedia.org/wiki/DGB_Financial_Group
50870;WEG;http://en.wikipedia.org/wiki/WEG_Industries
50862;Penske Automotive;http://en.wikipedia.org/wiki/Penske_Automotive_Group
50858;Japan Exchange Group;http://en.wikipedia.org/wiki/Japan_Exchange_Group
50851;Verisk Analytics;http://en.wikipedia.org/wiki/Verisk_Analytics
50844;Erie Indemnity;http://en.wikipedia.org/wiki/Erie_Insurance_Group
50834;Credito Valtellinese;http://en.wikipedia.org/wiki/Credito_Valtellinese
50823;Cablevision Systems Corporation;http://en.wikipedia.org/wiki/Cablevision
50819;Yunnan Baiyao Group;http://en.wikipedia.org/wiki/Yunnan_Baiyao_Group
50815;Interactive Brokers Group;http://en.wikipedia.org/wiki/Interactive_Brokers_Group
50811;Bank of Queensland;http://en.wikipedia.org/wiki/Bank_of_Queensland
50803;Hokkaido Electric Power;http://en.wikipedia.org/wiki/Hokkaido_Electric_Power_Company
50785;Polaris Industries;http://en.wikipedia.org/wiki/Polaris_Industries
50778;Intouch Holdings;http://en.wikipedia.org/wiki/Intouch_Holdings
50770;Ecobank Transnational Incorporated;http://en.wikipedia.org/wiki/Ecobank
50738;Maxim Integrated Products;http://en.wikipedia.org/wiki/Maxim_Integrated
50730;Guangzhou Automobile Group Co. Ltd.;http://en.wikipedia.org/wiki/GAC_Group
50697;Chinese Estates;http://en.wikipedia.org/wiki/Chinese_Estates_Group
50693;Basler Kantonalbank;http://en.wikipedia.org/wiki/Basler_Kantonalbank
50685;Indian Overseas Bank;http://en.wikipedia.org/wiki/Indian_Overseas_Bank
50677;SpareBank 1 SR-Bank;http://en.wikipedia.org/wiki/SpareBank_1_SR-Bank
50673;Monster Beverage;http://en.wikipedia.org/wiki/Monster_Beverage
50669;Balfour Beatty;http://en.wikipedia.org/wiki/Balfour_Beatty
50665;Hellenic Petroleum;http://en.wikipedia.org/wiki/Hellenic_Petroleum
50654;Abu Dhabi Islamic Bank;http://en.wikipedia.org/wiki/Abu_Dhabi_Islamic_Bank
50646;Banca Popolare di Sondrio;http://en.wikipedia.org/wiki/Banca_Popolare_di_Sondrio
50638;Dick's Sporting Goods;http://en.wikipedia.org/wiki/Dick's_Sporting_Goods
50615;Guaranty Trust Bank;http://en.wikipedia.org/wiki/Guaranty_Bank_&_Trust
50611;Hudson City Bancorp;http://en.wikipedia.org/wiki/Hudson_City_Bancorp
50607;Polyus Gold International;http://en.wikipedia.org/wiki/Polyus_Gold
50596;Qatar Islamic Bank;http://en.wikipedia.org/wiki/Qatar_Islamic_Bank
50592;China Agri-Industries;http://en.wikipedia.org/wiki/China_Agri-Industries_Holdings
50588;Affiliated Managers Group;http://en.wikipedia.org/wiki/Affiliated_Managers_Group
50581;Magnitogorsk Iron & Steel;http://en.wikipedia.org/wiki/Magnitogorsk_Iron_and_Steel_Works
50569;Sega Sammy Holdings;http://en.wikipedia.org/wiki/Sega_Sammy_Holdings
50565;ProSiebenSat1 Media;http://en.wikipedia.org/wiki/ProSiebenSat.1_Media
50557;Thanachart Capital;http://en.wikipedia.org/wiki/Thanachart_Bank
50519;A2A;http://en.wikipedia.org/wiki/A2A
50515;Israel Discount Bank;http://en.wikipedia.org/wiki/Israel_Discount_Bank
50510;Aurizon Holdings;http://en.wikipedia.org/wiki/Aurizon
50489;Maanshan Iron & Steel;http://en.wikipedia.org/wiki/Maanshan_Iron_and_Steel_Company
50482;China National Materials;http://en.wikipedia.org/wiki/China_National_Materials_Group_Corporation
50468;Central Bank of India;http://en.wikipedia.org/wiki/Central_Bank_of_India
50465;NCR;http://en.wikipedia.org/wiki/NCR_Corporation
50461;SNC-Lavalin Group;http://en.wikipedia.org/wiki/SNC-Lavalin
50457;JB Hunt Transport;http://en.wikipedia.org/wiki/J._B._Hunt
50453;Cliffs Natural Resources;http://en.wikipedia.org/wiki/Cliffs_Natural_Resources
50442;Banca Popolare di Milano;http://en.wikipedia.org/wiki/Banca_Popolare_di_Milano
50430;Airports of Thailand;http://en.wikipedia.org/wiki/Airports_of_Thailand_PLC
50411;Saudi Hollandi Bank;http://en.wikipedia.org/wiki/Saudi_Hollandi_Bank
50407;Hopson Development Holdings;http://en.wikipedia.org/wiki/Hopson_Development
50403;Expeditors International;http://en.wikipedia.org/wiki/Expeditors_International
50392;Forest Laboratories;http://en.wikipedia.org/wiki/Forest_Laboratories
50381;Crescent Point Energy;http://en.wikipedia.org/wiki/Crescent_Point_Energy
50377;J Front Retailing;http://en.wikipedia.org/wiki/J._Front_Retailing
50373;Harbinger Group;http://en.wikipedia.org/wiki/Harbinger_Corp.
50352;Avis Budget Group;http://en.wikipedia.org/wiki/Avis_Budget_Group
50337;China Mengniu Dairy;http://en.wikipedia.org/wiki/Mengniu_Dairy
50333;Linear Technology;http://en.wikipedia.org/wiki/Linear_Technology
50329;Chipotle Mexican Grill;http://en.wikipedia.org/wiki/Chipotle_Mexican_Grill
50307;Dongfang Electric;http://en.wikipedia.org/wiki/Dongfang_Electric
50299;Mizrahi Tefahot Bank;http://en.wikipedia.org/wiki/Bank_Mizrahi-Tefahot
50295;World Fuel Services;http://en.wikipedia.org/wiki/World_Fuel_Services
50284;Darden Restaurants;http://en.wikipedia.org/wiki/Darden_Restaurants
50262;Westlake Chemical;http://en.wikipedia.org/wiki/Westlake_Chemical
50254;Intu Properties plc;http://en.wikipedia.org/wiki/Intu_Properties
50247;Willis Group Holdings;http://en.wikipedia.org/wiki/Willis_Group
50235;Nippon Paper Industries;http://en.wikipedia.org/wiki/Nippon_Paper_Industries
50209;Tenet Healthcare;http://en.wikipedia.org/wiki/Tenet_Healthcare
50205;Isetan Mitsukoshi Holdings;http://en.wikipedia.org/wiki/Isetan_Mitsukoshi_Holdings
50201;American Water Works;http://en.wikipedia.org/wiki/American_Water_(company)
50191;Union National Bank;http://en.wikipedia.org/wiki/Union_National_Bank
50160;Bendigo & Adelaide Bank;http://en.wikipedia.org/wiki/Bendigo_and_Adelaide_Bank
50156;Petronas Gas;http://en.wikipedia.org/wiki/Petronas
50152;Quanta Services;http://en.wikipedia.org/wiki/Quanta_Services
50148;Hengan International Group;http://en.wikipedia.org/wiki/Hengan_International
50144;Electric Power Development;http://en.wikipedia.org/wiki/Electric_Power_Development_Company
50136;Sunac China Holdings;http://en.wikipedia.org/wiki/Sunac_China
50132;NXP Semiconductors;http://en.wikipedia.org/wiki/NXP_Semiconductors
50124;Yanzhou Coal Mining;http://en.wikipedia.org/wiki/Yanzhou_Coal_Mining_Company
50113;China Merchants Holdings;http://en.wikipedia.org/wiki/China_Merchants_Holdings_(International)
50109;China Longyuan Power;http://en.wikipedia.org/wiki/Longyuan_Power
50102;Kingdom Holding;http://en.wikipedia.org/wiki/Kingdom_Holding_Company
50084;Olam International;http://en.wikipedia.org/wiki/Olam_International
50081;TDC;http://en.wikipedia.org/wiki/TDC_A/S
50073;Renesas Electronics;http://en.wikipedia.org/wiki/Renesas_Electronics
50055;Level 3 Communications;http://en.wikipedia.org/wiki/Level_3_Communications
50013;Zodiac Aerospace;http://en.wikipedia.org/wiki/Zodiac_Aerospace
49999;Aldar Properties;http://en.wikipedia.org/wiki/Aldar_Properties
49995;Advance Auto Parts;http://en.wikipedia.org/wiki/Advance_Auto_Parts
49984;Wuhan Iron & Steel;http://en.wikipedia.org/wiki/Wuhan_Iron_and_Steel
49976;Commercial Bank of Qatar;http://en.wikipedia.org/wiki/The_Commercial_Bank_of_Qatar
49954;Travis Perkins;http://en.wikipedia.org/wiki/Travis_Perkins
49943;Metropolitan Bank & Trust;http://en.wikipedia.org/wiki/Metropolitan_Bank_and_Trust_Company
49929;Cheng Shin Rubber Industry Co.;http://en.wikipedia.org/wiki/Cheng_Shin_Rubber
49912;Shanghai Construction;http://en.wikipedia.org/wiki/Shanghai_Construction_Group
49902;Protective Life;http://en.wikipedia.org/wiki/Protective_Life
49895;Check Point Software;http://en.wikipedia.org/wiki/Check_Point
49884;Family Dollar Stores;http://en.wikipedia.org/wiki/Family_Dollar
49874;Rockwell Collins;http://en.wikipedia.org/wiki/Rockwell_Collins
49863;Rural Electrification;http://en.wikipedia.org/wiki/Rural_Electrification_Corporation
49859;Coca-Cola HBC;http://en.wikipedia.org/wiki/Coca-Cola_HBC_AG
49852;YTL;http://en.wikipedia.org/wiki/YTL_Corporation
49848;Helmerich & Payne;http://en.wikipedia.org/wiki/Helmerich_&_Payne
49839;JGC;http://en.wikipedia.org/wiki/JGC_Corporation
49832;CNO Financial Group;http://en.wikipedia.org/wiki/CNO_Financial_Group
49817;China National Chemical;http://en.wikipedia.org/wiki/ChemChina
49796;Saudi Arabian Mining;http://en.wikipedia.org/wiki/Maaden_(company)
49782;China Merchants Property;http://en.wikipedia.org/wiki/China_Merchants_Property
49778;Canadian Oil Sands;http://en.wikipedia.org/wiki/Canadian_Oil_Sands
49763;Zions Bancorp;http://en.wikipedia.org/wiki/Zions_Bancorporation
49749;China Cosco Holdings;http://en.wikipedia.org/wiki/COSCO
49745;Shoprite Holdings;http://en.wikipedia.org/wiki/Shoprite_(South_Africa)
49741;Oil & Gas Development;http://en.wikipedia.org/wiki/Oil_and_Gas_Development_Company
49726;Greentown China Holdings;http://en.wikipedia.org/wiki/Greentown_China
49713;Chugoku Electric Power;http://en.wikipedia.org/wiki/Chugoku_Electric_Power_Company
49702;Michael Kors Holdings;http://en.wikipedia.org/wiki/Michael_Kors_(brand)
49698;Raymond James Financial;http://en.wikipedia.org/wiki/Raymond_James_Financial
49694;Dubai Islamic Bank;http://en.wikipedia.org/wiki/Dubai_Islamic_Bank
49690;Agile Property Holdings;http://en.wikipedia.org/wiki/Agile_Property
49670;Hong Leong Financial;http://en.wikipedia.org/wiki/Hong_Leong_Bank
49659;Mead Johnson Nutrition;http://en.wikipedia.org/wiki/Mead_Johnson
49651;Host Hotels & Resorts;http://en.wikipedia.org/wiki/Host_Hotels_&_Resorts
49647;Avalonbay Communities;http://en.wikipedia.org/wiki/AvalonBay_Communities
49643;Union Bank of India;http://en.wikipedia.org/wiki/Union_Bank_of_India
49424;BYD;http://en.wikipedia.org/wiki/BYD_Company
49281;IHI;http://en.wikipedia.org/wiki/IHI_Corporation
49248;SGS;http://en.wikipedia.org/wiki/SGS_S.A.
48516;JBS;http://en.wikipedia.org/wiki/JBS_S.A.
38820;Huawei Technologies Co. Ltd.;http://en.wikipedia.org/wiki/Huawei
4580;NHS;http://en.wikipedia.org/wiki/NHS,_Inc.
49639;Sino-Ocean Land Holdings;http://en.wikipedia.org/wiki/Sino-Ocean_Land
49628;Intuitive Surgical;http://en.wikipedia.org/wiki/Intuitive_Surgical
49614;Equity Residential;http://en.wikipedia.org/wiki/Equity_Residential
49607;Crown Castle International;http://en.wikipedia.org/wiki/Crown_Castle_International_Corp.
49599;Cincinnati Financial;http://en.wikipedia.org/wiki/Cincinnati_Financial
49588;Direct Line Insurance;http://en.wikipedia.org/wiki/Direct_Line_Group
49569;China Taiping Insurance;http://en.wikipedia.org/wiki/China_Taiping
49565;Beijing Enterprises;http://en.wikipedia.org/wiki/Beijing_Enterprises
49561;Jacobs Engineering;http://en.wikipedia.org/wiki/Jacobs_Engineering_Group
49553;American Financial Group;http://en.wikipedia.org/wiki/American_Financial_Group
49546;Hebei Iron & Steel;http://en.wikipedia.org/wiki/Tangsteel
49542;Fidelity National Financial;http://en.wikipedia.org/wiki/Fidelity_National_Financial
49529;Metalurgica Gerdau;http://en.wikipedia.org/wiki/Gerdau
49511;Amadeus IT Holdings;http://en.wikipedia.org/wiki/Amadeus_(airline)
49479;Dai Nippon Printing;http://en.wikipedia.org/wiki/Dai_Nippon_Printing
49448;Alliance Data Systems;http://en.wikipedia.org/wiki/Alliance_Data
49434;Kinnevik;http://en.wikipedia.org/wiki/Investment_AB_Kinnevik
49410;First Republic Bank;http://en.wikipedia.org/wiki/First_Republic_Bank
49403;Taishin Financial Holdings;http://en.wikipedia.org/wiki/Taishin_Financial_Holdings
49397;New York Community;http://en.wikipedia.org/wiki/New_York_Community_Bank
49390;London Stock Exchange;http://en.wikipedia.org/wiki/London_Stock_Exchange_Group
49382;Gjensidige Forsikring;http://en.wikipedia.org/wiki/Gjensidige
49371;Charter Communications;http://en.wikipedia.org/wiki/Charter_Communications
49357;China Southern Airlines;http://en.wikipedia.org/wiki/China_Southern_Airlines
49353;Quest Diagnostics;http://en.wikipedia.org/wiki/Quest_Diagnostics
49345;Chicago Bridge & Iron;http://en.wikipedia.org/wiki/Chicago_Bridge_&_Iron_Company
49341;Suntory Beverage & Food;http://en.wikipedia.org/wiki/Suntory
49337;Boston Scientific;http://en.wikipedia.org/wiki/Boston_Scientific
49333;Arrow Electronics;http://en.wikipedia.org/wiki/Arrow_Electronics
49330;Alleghany;http://en.wikipedia.org/wiki/Allegheny_Technologies
49326;Mitsubishi Materials;http://en.wikipedia.org/wiki/Mitsubishi_Materials
49322;China Eastern Airlines;http://en.wikipedia.org/wiki/China_Eastern_Airlines
49310;Attijariwafa Bank;http://en.wikipedia.org/wiki/Attijariwafa_Bank
49306;Randstad Holding;http://en.wikipedia.org/wiki/Randstad_Holding
49292;United Utilities;http://en.wikipedia.org/wiki/United_Utilities
49288;Henan Shuanghui Investment;http://en.wikipedia.org/wiki/Shuanghui
49284;Ambac Financial Group;http://en.wikipedia.org/wiki/Ambac
49263;McGraw-Hill Cos;http://en.wikipedia.org/wiki/McGraw_Hill_Financial
49251;O'Reilly Automotive;http://en.wikipedia.org/wiki/O'Reilly_Automotive
49244;Kyushu Electric Power;http://en.wikipedia.org/wiki/Kyushu_Electric_Power
49230;CenterPoint Energy;http://en.wikipedia.org/wiki/CenterPoint_Energy
49205;Arab National Bank;http://en.wikipedia.org/wiki/Arab_National_Bank
49201;Continental Resources;http://en.wikipedia.org/wiki/Continental_Resources
49197;Schindler Holding;http://en.wikipedia.org/wiki/Schindler_Group
49193;China Oilfield Services;http://en.wikipedia.org/wiki/China_Oilfield_Services
49189;Wm Morrison Supermarkets;http://en.wikipedia.org/wiki/Morrisons
49182;Rockwell Automation;http://en.wikipedia.org/wiki/Rockwell_Automation
49164;Public Storage;http://en.wikipedia.org/wiki/Public_Storage
49145;Kuwait Finance House;http://en.wikipedia.org/wiki/Kuwait_Finance_House
49141;Bank Negara Indonesia;http://en.wikipedia.org/wiki/Bank_Negara_Indonesia
49134;Reinsurance Group of America;http://en.wikipedia.org/wiki/Reinsurance_Group_of_America
49120;Emaar Properties;http://en.wikipedia.org/wiki/Emaar_Properties
49113;Hong Kong & China Gas;http://en.wikipedia.org/wiki/The_Hong_Kong_and_China_Gas_Company
49106;Dassault Aviation;http://en.wikipedia.org/wiki/Dassault_Aviation
49096;RSA Insurance Group;http://en.wikipedia.org/wiki/RSA_Insurance_Group
49092;Huntington Bancshares;http://en.wikipedia.org/wiki/Huntington_Bancshares
49077;Shanghai Electric Group;http://en.wikipedia.org/wiki/Shanghai_Electric
49070;Huadian Power International;http://en.wikipedia.org/wiki/Huadian_Power_International
49059;Banque Saudi Fransi;http://en.wikipedia.org/wiki/Banque_Saudi_Fransi
49055;Shanghai International Port;http://en.wikipedia.org/wiki/Shanghai_International_Port_(Group)
